Text: Все, Number: 22, Confidence: 0.75, Bbox: [14.982625961303711, 57.248992919921875, 2259.12548828125, 791.5023193359375]
Text: бланки, Number: 22, Confidence: 0.75, Bbox: [14.982625961303711, 57.248992919921875, 2259.12548828125, 791.5023193359375]
Text: и, Number: 22, Confidence: 0.75, Bbox: [14.982625961303711, 57.248992919921875, 2259.12548828125, 791.5023193359375]
Text: контрольные, Number: 22, Confidence: 0.75, Bbox: [14.982625961303711, 57.248992919921875, 2259.12548828125, 791.5023193359375]
Text: измерительные, Number: 22, Confidence: 0.75, Bbox: [14.982625961303711, 57.248992919921875, 2259.12548828125, 791.5023193359375]
Text: материалы, Number: 22, Confidence: 0.75, Bbox: [14.982625961303711, 57.248992919921875, 2259.12548828125, 791.5023193359375]
Text: риалы, Number: 22, Confidence: 0.75, Bbox: [14.982625961303711, 57.248992919921875, 2259.12548828125, 791.5023193359375]
Text: рассматриваются, Number: 22, Confidence: 0.75, Bbox: [14.982625961303711, 57.248992919921875, 2259.12548828125, 791.5023193359375]
Text: в, Number: 22, Confidence: 0.75, Bbox: [14.982625961303711, 57.248992919921875, 2259.12548828125, 791.5023193359375]
Text: комплекте, Number: 22, Confidence: 0.75, Bbox: [14.982625961303711, 57.248992919921875, 2259.12548828125, 791.5023193359375]
Text: -с, Number: 22, Confidence: 0.75, Bbox: [14.982625961303711, 57.248992919921875, 2259.12548828125, 791.5023193359375]
Text: -с, Number: 22, Confidence: 0.75, Bbox: [14.982625961303711, 57.248992919921875, 2259.12548828125, 791.5023193359375]
Text: -с, Number: 22, Confidence: 0.75, Bbox: [14.982625961303711, 57.248992919921875, 2259.12548828125, 791.5023193359375]
Text: Такой, Number: 22, Confidence: 0.75, Bbox: [14.982625961303711, 57.248992919921875, 2259.12548828125, 791.5023193359375]
Text: отрицательный, Number: 22, Confidence: 0.75, Bbox: [14.982625961303711, 57.248992919921875, 2259.12548828125, 791.5023193359375]
Text: контроль, Number: 22, Confidence: 0.75, Bbox: [14.982625961303711, 57.248992919921875, 2259.12548828125, 791.5023193359375]
Text: не, Number: 22, Confidence: 0.75, Bbox: [14.982625961303711, 57.248992919921875, 2259.12548828125, 791.5023193359375]
Text: является, Number: 22, Confidence: 0.75, Bbox: [14.982625961303711, 57.248992919921875, 2259.12548828125, 791.5023193359375]
Text: адекватным, Number: 22, Confidence: 0.75, Bbox: [14.982625961303711, 57.248992919921875, 2259.12548828125, 791.5023193359375]
Text: потому, Number: 22, Confidence: 0.75, Bbox: [14.982625961303711, 57.248992919921875, 2259.12548828125, 791.5023193359375]
Text: что, Number: 22, Confidence: 0.75, Bbox: [14.982625961303711, 57.248992919921875, 2259.12548828125, 791.5023193359375]
Text: экспонатным, Number: 22, Confidence: 0.75, Bbox: [14.982625961303711, 57.248992919921875, 2259.12548828125, 791.5023193359375]
Text: потому, Number: 22, Confidence: 0.75, Bbox: [14.982625961303711, 57.248992919921875, 2259.12548828125, 791.5023193359375]
Text: что, Number: 22, Confidence: 0.75, Bbox: [14.982625961303711, 57.248992919921875, 2259.12548828125, 791.5023193359375]
Text: эксплуатант, Number: 22, Confidence: 0.75, Bbox: [14.982625961303711, 57.248992919921875, 2259.12548828125, 791.5023193359375]
Text: эксплуагода, Number: 22, Confidence: 0.75, Bbox: [14.982625961303711, 57.248992919921875, 2259.12548828125, 791.5023193359375]
