Text: босс, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: бланки, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: и, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: контрольные, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: измерительные, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: материален, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: рассматриваются, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: в, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: комплекте, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: -де, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: Такой, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: отрицательный, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: контроль, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: не, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: является, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: адекватным, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: так, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: как, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: изучаемый, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: объект, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: подвергается, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: воздействию, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: противовирусного, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: препарата, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: -с, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: Я, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: предлагаю, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: не, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: добавлять, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: все, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: средств, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: остальные, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: изменений, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: лекарственное, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: условия, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: оставить, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: -де, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: -с, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: Вирусный, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: препарат, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: может, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: частицы, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: на, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: не, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: все, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: вирусные, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: можем, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: наблюдать, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: сеть, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: вновь, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: вирусы, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: размножаются, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
Text: количестве, Number: 24, Confidence: 0.33, Bbox: [45.41965103149414, 14.245079040527344, 2291.263916015625, 1427.0572509765625]
