Text: -де, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: -с, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: Соединительная, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: ткань, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: в, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: конечностях, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: вокруг, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: капилляров, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: плотности, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: у, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: жирафа, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: а, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: не, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: у, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: человека, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: потому, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: что, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: это, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: имеет, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: дугообразный, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: позвоночник, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: и, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: чтобы, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: выдержать, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: свой, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: плотность, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: соединитель, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: ной, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: ткани, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: больше, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: -с, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: У, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: людей, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
Text: при, Number: 22, Confidence: 0.45, Bbox: [10.984657287597656, 4.578669548034668, 2286.330322265625, 1176.36181640625]
