Text: а, Number: 22, Confidence: 0.35, Bbox: [9.226499557495117, 0.0, 2310.0, 565.1318359375]
Text: -де, Number: 24, Confidence: 0.43, Bbox: [5.792929649353027, 0.6489968299865723, 2310.0, 564.9336547851562]
Text: -с, Number: 24, Confidence: 0.43, Bbox: [5.792929649353027, 0.6489968299865723, 2310.0, 564.9336547851562]
Text: Отрицательный, Number: 24, Confidence: 0.43, Bbox: [5.792929649353027, 0.6489968299865723, 2310.0, 564.9336547851562]
Text: контроль, Number: 24, Confidence: 0.43, Bbox: [5.792929649353027, 0.6489968299865723, 2310.0, 564.9336547851562]
Text: не, Number: 24, Confidence: 0.43, Bbox: [5.792929649353027, 0.6489968299865723, 2310.0, 564.9336547851562]
Text: является, Number: 24, Confidence: 0.43, Bbox: [5.792929649353027, 0.6489968299865723, 2310.0, 564.9336547851562]
Text: адекватным, Number: 24, Confidence: 0.43, Bbox: [5.792929649353027, 0.6489968299865723, 2310.0, 564.9336547851562]
Text: потому, Number: 24, Confidence: 0.43, Bbox: [5.792929649353027, 0.6489968299865723, 2310.0, 564.9336547851562]
Text: что, Number: 24, Confidence: 0.43, Bbox: [5.792929649353027, 0.6489968299865723, 2310.0, 564.9336547851562]
Text: объект, Number: 24, Confidence: 0.43, Bbox: [5.792929649353027, 0.6489968299865723, 2310.0, 564.9336547851562]
Text: подвергается, Number: 24, Confidence: 0.43, Bbox: [5.792929649353027, 0.6489968299865723, 2310.0, 564.9336547851562]
Text: воздействию, Number: 24, Confidence: 0.43, Bbox: [5.792929649353027, 0.6489968299865723, 2310.0, 564.9336547851562]
Text: препаратов, Number: 24, Confidence: 0.43, Bbox: [5.792929649353027, 0.6489968299865723, 2310.0, 564.9336547851562]
Text: вводимых, Number: 24, Confidence: 0.43, Bbox: [5.792929649353027, 0.6489968299865723, 2310.0, 564.9336547851562]
Text: в, Number: 24, Confidence: 0.43, Bbox: [5.792929649353027, 0.6489968299865723, 2310.0, 564.9336547851562]
Text: его, Number: 24, Confidence: 0.43, Bbox: [5.792929649353027, 0.6489968299865723, 2310.0, 564.9336547851562]
Text: организм, Number: 24, Confidence: 0.43, Bbox: [5.792929649353027, 0.6489968299865723, 2310.0, 564.9336547851562]
Text: -с, Number: 24, Confidence: 0.43, Bbox: [5.792929649353027, 0.6489968299865723, 2310.0, 564.9336547851562]
Text: Отрицательный, Number: 24, Confidence: 0.43, Bbox: [5.792929649353027, 0.6489968299865723, 2310.0, 564.9336547851562]
Text: контроль, Number: 24, Confidence: 0.43, Bbox: [5.792929649353027, 0.6489968299865723, 2310.0, 564.9336547851562]
Text: -с, Number: 24, Confidence: 0.43, Bbox: [5.792929649353027, 0.6489968299865723, 2310.0, 564.9336547851562]
Text: добавлять, Number: 24, Confidence: 0.43, Bbox: [5.792929649353027, 0.6489968299865723, 2310.0, 564.9336547851562]
Text: к, Number: 24, Confidence: 0.43, Bbox: [5.792929649353027, 0.6489968299865723, 2310.0, 564.9336547851562]
Text: клеткам, Number: 24, Confidence: 0.43, Bbox: [5.792929649353027, 0.6489968299865723, 2310.0, 564.9336547851562]
Text: противовирусный, Number: 24, Confidence: 0.43, Bbox: [5.792929649353027, 0.6489968299865723, 2310.0, 564.9336547851562]
Text: препарат, Number: 24, Confidence: 0.43, Bbox: [5.792929649353027, 0.6489968299865723, 2310.0, 564.9336547851562]
Text: в, Number: 24, Confidence: 0.43, Bbox: [5.792929649353027, 0.6489968299865723, 2310.0, 564.9336547851562]
Text: аптеке, Number: 24, Confidence: 0.43, Bbox: [5.792929649353027, 0.6489968299865723, 2310.0, 564.9336547851562]
Text: no23., Number: 24, Confidence: 0.43, Bbox: [5.792929649353027, 0.6489968299865723, 2310.0, 564.9336547851562]
Text: -с, Number: 24, Confidence: 0.43, Bbox: [5.792929649353027, 0.6489968299865723, 2310.0, 564.9336547851562]
Text: нет, Number: 24, Confidence: 0.43, Bbox: [5.792929649353027, 0.6489968299865723, 2310.0, 564.9336547851562]
Text: потому, Number: 22, Confidence: 0.30, Bbox: [0.0, 563.481689453125, 2301.83154296875, 1978.9708251953125]
Text: что, Number: 22, Confidence: 0.30, Bbox: [0.0, 563.481689453125, 2301.83154296875, 1978.9708251953125]
