Text: Данный, Number: 22, Confidence: 0.44, Bbox: [8.361499786376953, 407.89013671875, 2291.58447265625, 1510.193603515625]
Text: бланк, Number: 22, Confidence: 0.44, Bbox: [8.361499786376953, 407.89013671875, 2291.58447265625, 1510.193603515625]
Text: использовать, Number: 22, Confidence: 0.44, Bbox: [8.361499786376953, 407.89013671875, 2291.58447265625, 1510.193603515625]
Text: только, Number: 22, Confidence: 0.44, Bbox: [8.361499786376953, 407.89013671875, 2291.58447265625, 1510.193603515625]
Text: после, Number: 22, Confidence: 0.44, Bbox: [8.361499786376953, 407.89013671875, 2291.58447265625, 1510.193603515625]
Text: заполнения, Number: 22, Confidence: 0.44, Bbox: [8.361499786376953, 407.89013671875, 2291.58447265625, 1510.193603515625]
Text: бланка, Number: 22, Confidence: 0.44, Bbox: [8.361499786376953, 407.89013671875, 2291.58447265625, 1510.193603515625]
Text: ответов, Number: 22, Confidence: 0.44, Bbox: [8.361499786376953, 407.89013671875, 2291.58447265625, 1510.193603515625]
Text: -с, Number: 22, Confidence: 0.44, Bbox: [8.361499786376953, 407.89013671875, 2291.58447265625, 1510.193603515625]
Text: а, Number: 22, Confidence: 0.44, Bbox: [8.361499786376953, 407.89013671875, 2291.58447265625, 1510.193603515625]
Text: лист, Number: 22, Confidence: 0.44, Bbox: [8.361499786376953, 407.89013671875, 2291.58447265625, 1510.193603515625]
Text: а, Number: 22, Confidence: 0.44, Bbox: [8.361499786376953, 407.89013671875, 2291.58447265625, 1510.193603515625]
Text: характер, Number: 22, Confidence: 0.44, Bbox: [8.361499786376953, 407.89013671875, 2291.58447265625, 1510.193603515625]
Text: где, Number: 22, Confidence: 0.44, Bbox: [8.361499786376953, 407.89013671875, 2291.58447265625, 1510.193603515625]
Text: аллель, Number: 22, Confidence: 0.44, Bbox: [8.361499786376953, 407.89013671875, 2291.58447265625, 1510.193603515625]
Text: ха, Number: 22, Confidence: 0.44, Bbox: [8.361499786376953, 407.89013671875, 2291.58447265625, 1510.193603515625]
Text: наследуется, Number: 22, Confidence: 0.44, Bbox: [8.361499786376953, 407.89013671875, 2291.58447265625, 1510.193603515625]
