Text: -де, Number: 22, Confidence: 0.32, Bbox: [34.74547576904297, 216.3981475830078, 2298.170654296875, 2125.645263671875]
Text: -с, Number: 22, Confidence: 0.32, Bbox: [34.74547576904297, 216.3981475830078, 2298.170654296875, 2125.645263671875]
Text: давай, Number: 22, Confidence: 0.32, Bbox: [34.74547576904297, 216.3981475830078, 2298.170654296875, 2125.645263671875]
Text: отрицательный, Number: 22, Confidence: 0.32, Bbox: [34.74547576904297, 216.3981475830078, 2298.170654296875, 2125.645263671875]
Text: контроль, Number: 22, Confidence: 0.32, Bbox: [34.74547576904297, 216.3981475830078, 2298.170654296875, 2125.645263671875]
Text: не, Number: 22, Confidence: 0.32, Bbox: [34.74547576904297, 216.3981475830078, 2298.170654296875, 2125.645263671875]
Text: является, Number: 22, Confidence: 0.32, Bbox: [34.74547576904297, 216.3981475830078, 2298.170654296875, 2125.645263671875]
Text: адекватен, Number: 22, Confidence: 0.32, Bbox: [34.74547576904297, 216.3981475830078, 2298.170654296875, 2125.645263671875]
Text: ным, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: так, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: как, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: противовирусный, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: препарат, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: вовсе, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: убивает, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: вирус, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: -с, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: отрицательный, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: контрольное, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: клеток, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: человек, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: на, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: вирусами, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: не, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: добавляет, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: через, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: -с, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: часов, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: никакие, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: препараты, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: в, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: образум, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: остальные, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: параметры, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: оставить, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: без, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: сумления, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: -де, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: -с, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: дафнией, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: препарат, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: не, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: разрушает, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: врывшие, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: частицы, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: -де, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: -с, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: На, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: рисунке, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: под, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: буквой, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: А, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: отображен, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: безусловный, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: рефлекс, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: слюноотделения, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
Text: и, Number: 22, Confidence: 0.32, Bbox: [32.94705581665039, 190.287353515625, 2294.712890625, 1314.6343994140625]
