Text: no22., Number: 22, Confidence: 0.51, Bbox: [25.792654037475586, 1.8914151191711426, 2288.857666015625, 1072.337646484375]
Text: -с, Number: 22, Confidence: 0.51, Bbox: [25.792654037475586, 1.8914151191711426, 2288.857666015625, 1072.337646484375]
Text: зависимоеколичество, Number: 22, Confidence: 0.51, Bbox: [25.792654037475586, 1.8914151191711426, 2288.857666015625, 1072.337646484375]
Text: части, Number: 22, Confidence: 0.51, Bbox: [25.792654037475586, 1.8914151191711426, 2288.857666015625, 1072.337646484375]
Text: в, Number: 22, Confidence: 0.51, Bbox: [25.792654037475586, 1.8914151191711426, 2288.857666015625, 1072.337646484375]
Text: образце, Number: 22, Confidence: 0.51, Bbox: [25.792654037475586, 1.8914151191711426, 2288.857666015625, 1072.337646484375]
Text: независимое, Number: 22, Confidence: 0.51, Bbox: [25.792654037475586, 1.8914151191711426, 2288.857666015625, 1072.337646484375]
Text: -с, Number: 22, Confidence: 0.51, Bbox: [25.792654037475586, 1.8914151191711426, 2288.857666015625, 1072.337646484375]
Text: лекарственное, Number: 22, Confidence: 0.51, Bbox: [25.792654037475586, 1.8914151191711426, 2288.857666015625, 1072.337646484375]
Text: средство, Number: 22, Confidence: 0.51, Bbox: [25.792654037475586, 1.8914151191711426, 2288.857666015625, 1072.337646484375]
Text: отрицательный, Number: 22, Confidence: 0.51, Bbox: [25.792654037475586, 1.8914151191711426, 2288.857666015625, 1072.337646484375]
Text: контроль, Number: 22, Confidence: 0.51, Bbox: [25.792654037475586, 1.8914151191711426, 2288.857666015625, 1072.337646484375]
Text: не, Number: 22, Confidence: 0.51, Bbox: [25.792654037475586, 1.8914151191711426, 2288.857666015625, 1072.337646484375]
Text: является, Number: 22, Confidence: 0.51, Bbox: [25.792654037475586, 1.8914151191711426, 2288.857666015625, 1072.337646484375]
Text: адекватным, Number: 22, Confidence: 0.51, Bbox: [25.792654037475586, 1.8914151191711426, 2288.857666015625, 1072.337646484375]
Text: так, Number: 22, Confidence: 0.51, Bbox: [25.792654037475586, 1.8914151191711426, 2288.857666015625, 1072.337646484375]
Text: как, Number: 22, Confidence: 0.51, Bbox: [25.792654037475586, 1.8914151191711426, 2288.857666015625, 1072.337646484375]
Text: от, Number: 22, Confidence: 0.51, Bbox: [25.792654037475586, 1.8914151191711426, 2288.857666015625, 1072.337646484375]
Text: противовирусного, Number: 22, Confidence: 0.51, Bbox: [25.792654037475586, 1.8914151191711426, 2288.857666015625, 1072.337646484375]
Text: препарата, Number: 22, Confidence: 0.51, Bbox: [25.792654037475586, 1.8914151191711426, 2288.857666015625, 1072.337646484375]
Text: купленного, Number: 22, Confidence: 0.51, Bbox: [25.792654037475586, 1.8914151191711426, 2288.857666015625, 1072.337646484375]
Text: в, Number: 22, Confidence: 0.51, Bbox: [25.792654037475586, 1.8914151191711426, 2288.857666015625, 1072.337646484375]
Text: аптеке, Number: 22, Confidence: 0.51, Bbox: [25.792654037475586, 1.8914151191711426, 2288.857666015625, 1072.337646484375]
