Text: Задание, Number: 22, Confidence: 0.49, Bbox: [0.0, 11.96994686126709, 2268.67724609375, 1142.24365234375]
Text: -де, Number: 22, Confidence: 0.49, Bbox: [0.0, 11.96994686126709, 2268.67724609375, 1142.24365234375]
Text: -с, Number: 22, Confidence: 0.49, Bbox: [0.0, 11.96994686126709, 2268.67724609375, 1142.24365234375]
Text: Такой, Number: 22, Confidence: 0.49, Bbox: [0.0, 11.96994686126709, 2268.67724609375, 1142.24365234375]
Text: отрицательный, Number: 22, Confidence: 0.49, Bbox: [0.0, 11.96994686126709, 2268.67724609375, 1142.24365234375]
Text: контроль, Number: 22, Confidence: 0.49, Bbox: [0.0, 11.96994686126709, 2268.67724609375, 1142.24365234375]
Text: не, Number: 22, Confidence: 0.49, Bbox: [0.0, 11.96994686126709, 2268.67724609375, 1142.24365234375]
Text: является, Number: 22, Confidence: 0.49, Bbox: [0.0, 11.96994686126709, 2268.67724609375, 1142.24365234375]
Text: адекватным, Number: 22, Confidence: 0.49, Bbox: [0.0, 11.96994686126709, 2268.67724609375, 1142.24365234375]
Text: так, Number: 22, Confidence: 0.49, Bbox: [0.0, 11.96994686126709, 2268.67724609375, 1142.24365234375]
Text: как, Number: 22, Confidence: 0.49, Bbox: [0.0, 11.96994686126709, 2268.67724609375, 1142.24365234375]
Text: все, Number: 22, Confidence: 0.49, Bbox: [0.0, 11.96994686126709, 2268.67724609375, 1142.24365234375]
Text: образцы, Number: 22, Confidence: 0.49, Bbox: [0.0, 11.96994686126709, 2268.67724609375, 1142.24365234375]
Text: клеток, Number: 22, Confidence: 0.49, Bbox: [0.0, 11.96994686126709, 2268.67724609375, 1142.24365234375]
Text: зараженных, Number: 22, Confidence: 0.49, Bbox: [0.0, 11.96994686126709, 2268.67724609375, 1142.24365234375]
Text: вирусами, Number: 22, Confidence: 0.49, Bbox: [0.0, 11.96994686126709, 2268.67724609375, 1142.24365234375]
Text: имели, Number: 22, Confidence: 0.49, Bbox: [0.0, 11.96994686126709, 2268.67724609375, 1142.24365234375]
Text: разное, Number: 22, Confidence: 0.49, Bbox: [0.0, 11.96994686126709, 2268.67724609375, 1142.24365234375]
