Text: -с, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: орлан, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: апайцаториз, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: нейрон, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: вставочный, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: неврон, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: двигательный, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: ойрот, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: слюнные, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: железы, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: no25, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: -с, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: Высокое, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: давление, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: в, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: копной, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: артерии, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: у, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: Пьера, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: в, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: отличии, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: от, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: шеям, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: человека, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: изза, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: жадной, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: длинны, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: Было, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: бы, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: давление, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: нимбе, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: артериальная, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: кровь, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: не, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: достига, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: бы, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: головы, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: жирафа, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: -с, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: рапиры, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: имеют, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: большую, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
Text: плотность, Number: 24, Confidence: 0.30, Bbox: [30.418746948242188, 2393.0263671875, 2292.36083984375, 2589.204833984375]
