Text: Задание, Number: 28, Confidence: 0.76, Bbox: [14.32856559753418, 100.29254913330078, 2310.0, 2590.0]
Text: -де, Number: 28, Confidence: 0.76, Bbox: [14.32856559753418, 100.29254913330078, 2310.0, 2590.0]
Text: Бабанов, Number: 28, Confidence: 0.76, Bbox: [14.32856559753418, 100.29254913330078, 2310.0, 2590.0]
Text: х, Number: 28, Confidence: 0.76, Bbox: [14.32856559753418, 100.29254913330078, 2310.0, 2590.0]
Text: аномалия, Number: 28, Confidence: 0.76, Bbox: [14.32856559753418, 100.29254913330078, 2310.0, 2590.0]
Text: развития, Number: 28, Confidence: 0.76, Bbox: [14.32856559753418, 100.29254913330078, 2310.0, 2590.0]
Text: кисти, Number: 28, Confidence: 0.76, Bbox: [14.32856559753418, 100.29254913330078, 2310.0, 2590.0]
Text: Гуам, Number: 28, Confidence: 0.76, Bbox: [14.32856559753418, 100.29254913330078, 2310.0, 2590.0]
Text: а, Number: 28, Confidence: 0.76, Bbox: [14.32856559753418, 100.29254913330078, 2310.0, 2590.0]
Text: нормальная, Number: 28, Confidence: 0.76, Bbox: [14.32856559753418, 100.29254913330078, 2310.0, 2590.0]
Text: кисть, Number: 28, Confidence: 0.76, Bbox: [14.32856559753418, 100.29254913330078, 2310.0, 2590.0]
Text: (ya), Number: 28, Confidence: 0.76, Bbox: [14.32856559753418, 100.29254913330078, 2310.0, 2590.0]
Text: -с, Number: 28, Confidence: 0.76, Bbox: [14.32856559753418, 100.29254913330078, 2310.0, 2590.0]
Text: гипертрихоз, Number: 28, Confidence: 0.76, Bbox: [14.32856559753418, 100.29254913330078, 2310.0, 2590.0]
Text: нет, Number: 28, Confidence: 0.76, Bbox: [14.32856559753418, 100.29254913330078, 2310.0, 2590.0]
Text: гипертрихоза, Number: 28, Confidence: 0.76, Bbox: [14.32856559753418, 100.29254913330078, 2310.0, 2590.0]
Text: решение, Number: 28, Confidence: 0.76, Bbox: [14.32856559753418, 100.29254913330078, 2310.0, 2590.0]
Text: -с, Number: 28, Confidence: 0.76, Bbox: [14.32856559753418, 100.29254913330078, 2310.0, 2590.0]
Text: р, Number: 28, Confidence: 0.76, Bbox: [14.32856559753418, 100.29254913330078, 2310.0, 2590.0]
Text: о, Number: 28, Confidence: 0.76, Bbox: [14.32856559753418, 100.29254913330078, 2310.0, 2590.0]
Text: ха, Number: 28, Confidence: 0.76, Bbox: [14.32856559753418, 100.29254913330078, 2310.0, 2590.0]
Text: за, Number: 28, Confidence: 0.76, Bbox: [14.32856559753418, 100.29254913330078, 2310.0, 2590.0]
Text: нормальная, Number: 28, Confidence: 0.76, Bbox: [14.32856559753418, 100.29254913330078, 2310.0, 2590.0]
Text: кисть, Number: 28, Confidence: 0.76, Bbox: [14.32856559753418, 100.29254913330078, 2310.0, 2590.0]
