Text: ВНИМАНИЕ, Number: 24, Confidence: 0.47, Bbox: [55.4871940612793, 1812.656005859375, 2273.77734375, 2589.826904296875]
Text: Все, Number: 24, Confidence: 0.47, Bbox: [55.4871940612793, 1812.656005859375, 2273.77734375, 2589.826904296875]
Text: бланки, Number: 24, Confidence: 0.47, Bbox: [55.4871940612793, 1812.656005859375, 2273.77734375, 2589.826904296875]
Text: и, Number: 24, Confidence: 0.47, Bbox: [55.4871940612793, 1812.656005859375, 2273.77734375, 2589.826904296875]
Text: контрольные, Number: 24, Confidence: 0.47, Bbox: [55.4871940612793, 1812.656005859375, 2273.77734375, 2589.826904296875]
Text: измерительные, Number: 24, Confidence: 0.47, Bbox: [55.4871940612793, 1812.656005859375, 2273.77734375, 2589.826904296875]
Text: материалы, Number: 24, Confidence: 0.47, Bbox: [55.4871940612793, 1812.656005859375, 2273.77734375, 2589.826904296875]
Text: рассматриваются, Number: 24, Confidence: 0.47, Bbox: [55.4871940612793, 1812.656005859375, 2273.77734375, 2589.826904296875]
Text: в, Number: 24, Confidence: 0.47, Bbox: [55.4871940612793, 1812.656005859375, 2273.77734375, 2589.826904296875]
Text: комплекте, Number: 24, Confidence: 0.47, Bbox: [55.4871940612793, 1812.656005859375, 2273.77734375, 2589.826904296875]
Text: -с, Number: 24, Confidence: 0.47, Bbox: [55.4871940612793, 1812.656005859375, 2273.77734375, 2589.826904296875]
Text: -с, Number: 24, Confidence: 0.47, Bbox: [55.4871940612793, 1812.656005859375, 2273.77734375, 2589.826904296875]
Text: -с, Number: 24, Confidence: 0.47, Bbox: [55.4871940612793, 1812.656005859375, 2273.77734375, 2589.826904296875]
Text: Такой, Number: 24, Confidence: 0.47, Bbox: [55.4871940612793, 1812.656005859375, 2273.77734375, 2589.826904296875]
Text: контроль, Number: 24, Confidence: 0.47, Bbox: [55.4871940612793, 1812.656005859375, 2273.77734375, 2589.826904296875]
Text: нельзя, Number: 24, Confidence: 0.47, Bbox: [55.4871940612793, 1812.656005859375, 2273.77734375, 2589.826904296875]
Text: считать, Number: 24, Confidence: 0.47, Bbox: [55.4871940612793, 1812.656005859375, 2273.77734375, 2589.826904296875]
Text: адекватный, Number: 24, Confidence: 0.47, Bbox: [55.4871940612793, 1812.656005859375, 2273.77734375, 2589.826904296875]
Text: так, Number: 24, Confidence: 0.47, Bbox: [55.4871940612793, 1812.656005859375, 2273.77734375, 2589.826904296875]
Text: как, Number: 24, Confidence: 0.47, Bbox: [55.4871940612793, 1812.656005859375, 2273.77734375, 2589.826904296875]
Text: добавленное, Number: 24, Confidence: 0.47, Bbox: [55.4871940612793, 1812.656005859375, 2273.77734375, 2589.826904296875]
