Text: -с, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: такой, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: контроль, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: нельзя, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: считать, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: адекватным, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: потому, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: что, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: противовирусный, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: препарат, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: купленный, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: в, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: аптеке, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: может, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: повлиять, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: на, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: котлете, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: вирусных, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: частиц, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: в, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: образцах, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: под, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: подвязать, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: в, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: увеличение, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: кол, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: ей, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: вирус, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: вспых, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: настилу, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: -с, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: Это, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: повысят, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: на, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: результаты, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: эксперимента, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: и, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
Text: не, Number: 22, Confidence: 0.65, Bbox: [40.21434020996094, 55.15423583984375, 2277.181884765625, 1644.042724609375]
