Text: Данный, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: бланк, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: использовать, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: только, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: после, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: заполнения, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: бланка, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: ответов, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: -с, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: а, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: лист, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: а, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: поеного, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: необходимо, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: соблюдать, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: одинаковые, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: условия, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: для, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: содержания, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: не, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: вводить, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: пахоты, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: и, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: подарок, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: другие, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: беседовать, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: влияние, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: препарата, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: на, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: взгляд, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: венгрии, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: забавная, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: один, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: одинаковые, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: клетки, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: Задание, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: -де, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: -с, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: утверждать, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: что, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: тируем, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: препарат, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: раритету, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: бает, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: вирусное, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: частицы, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: починов, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: дерму, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: после, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: рыдания, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: его, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: к, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: клеткам, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: комплекта, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: бараны, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: немного, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: уменьшилось, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: -с, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: установить, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: вешает, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: ли, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: препарат, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: углоетибеть, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: вирусных, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: массовую, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: можно, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: е, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: помощью, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: электронного, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: строения, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: мед, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: федот, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: недост, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: пил, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: дня, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: того, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: чтобы, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: воздену, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: убить, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: гварда, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: нужно, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: гвоздей, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: воздействие, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: вать, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: на, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: его, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: -с, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: вируса, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: внедряться, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: в, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: клетки, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: хорошая, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: и, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: ваше, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: ют, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: на, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: ген, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: Задание, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: -с, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: Частота, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: встречаемость, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: секстина, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: аба, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: -де, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: а, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: -с, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: 0001, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: фенхелем, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: ф, Number: 22, Confidence: 0.52, Bbox: [3.14260196685791, 577.642333984375, 2307.08544921875, 2048.138916015625]
Text: четвертого, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: багер, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: а, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: встречаемости, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: чекстипа, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: аа, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: (д), Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: =, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: 0,, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: 0001, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: фенуулеем, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: ф, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: четвертого, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: шагер;, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
Text: 1, Number: 22, Confidence: 0.64, Bbox: [8.636659622192383, 42.130455017089844, 2300.1396484375, 631.2518920898438]
