Text: Задание, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: -с, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: -с, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: -с, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: Отрицательный, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: контроль, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: -с, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: опыт, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: при, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: котором, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: котором, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: изуча, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: едомый, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: объект, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: не, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: подвергается, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: экспериментальному, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: воздействие, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: -с, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: В, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: данном, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: случае, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: экспериментатор, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: всего, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: лишь, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: заменя, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: крепа, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: рот, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: полсть, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: экспериментальное, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: воздействие, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: присутствует, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: Поэтому, Number: 22, Confidence: 0.77, Bbox: [33.69744873046875, 5.87122917175293, 2304.158935546875, 1214.1358642578125]
Text: такой, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: отрицательный, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: контроль, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: не, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: является, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: ацетат, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: ным, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: -с, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: Отрицательный, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: контроль, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: в, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: донном, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: случае, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: следует, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: по, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: ставить, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: следующим, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: образом, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: черед, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: из, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: часов, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: не, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: добавлять, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: препарат, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: и, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: наблюдение, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: Остальные, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: параметры, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: оставить, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: без, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: изменений, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: Задание, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: -с, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: -с, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: да, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: можно, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: утверждать, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: что, Number: 22, Confidence: 0.32, Bbox: [57.35329055786133, 575.2102661132812, 2236.9091796875, 1257.881103515625]
Text: вирусный, Number: 24, Confidence: 0.54, Bbox: [32.659053802490234, 1278.853271484375, 2304.501220703125, 2589.154541015625]
Text: препарат, Number: 24, Confidence: 0.54, Bbox: [32.659053802490234, 1278.853271484375, 2304.501220703125, 2589.154541015625]
Text: разрушает, Number: 24, Confidence: 0.54, Bbox: [32.659053802490234, 1278.853271484375, 2304.501220703125, 2589.154541015625]
Text: вирусные, Number: 24, Confidence: 0.54, Bbox: [32.659053802490234, 1278.853271484375, 2304.501220703125, 2589.154541015625]
Text: частицы, Number: 24, Confidence: 0.54, Bbox: [32.659053802490234, 1278.853271484375, 2304.501220703125, 2589.154541015625]
Text: До, Number: 24, Confidence: 0.54, Bbox: [32.659053802490234, 1278.853271484375, 2304.501220703125, 2589.154541015625]
Text: внесения, Number: 24, Confidence: 0.54, Bbox: [32.659053802490234, 1278.853271484375, 2304.501220703125, 2589.154541015625]
Text: препарата, Number: 24, Confidence: 0.54, Bbox: [32.659053802490234, 1278.853271484375, 2304.501220703125, 2589.154541015625]
Text: наблюдался, Number: 24, Confidence: 0.54, Bbox: [32.659053802490234, 1278.853271484375, 2304.501220703125, 2589.154541015625]
Text: рост, Number: 24, Confidence: 0.54, Bbox: [32.659053802490234, 1278.853271484375, 2304.501220703125, 2589.154541015625]
Text: числа, Number: 24, Confidence: 0.54, Bbox: [32.659053802490234, 1278.853271484375, 2304.501220703125, 2589.154541015625]
Text: вирусных, Number: 24, Confidence: 0.54, Bbox: [32.659053802490234, 1278.853271484375, 2304.501220703125, 2589.154541015625]
Text: частиц, Number: 24, Confidence: 0.54, Bbox: [32.659053802490234, 1278.853271484375, 2304.501220703125, 2589.154541015625]
Text: тогда, Number: 24, Confidence: 0.54, Bbox: [32.659053802490234, 1278.853271484375, 2304.501220703125, 2589.154541015625]
Text: как, Number: 25, Confidence: 0.47, Bbox: [38.131622314453125, 1275.103515625, 2308.328369140625, 2588.297119140625]
Text: после, Number: 24, Confidence: 0.54, Bbox: [32.659053802490234, 1278.853271484375, 2304.501220703125, 2589.154541015625]
Text: введения, Number: 24, Confidence: 0.54, Bbox: [32.659053802490234, 1278.853271484375, 2304.501220703125, 2589.154541015625]
Text: препарата, Number: 24, Confidence: 0.54, Bbox: [32.659053802490234, 1278.853271484375, 2304.501220703125, 2589.154541015625]
Text: рост, Number: 24, Confidence: 0.54, Bbox: [32.659053802490234, 1278.853271484375, 2304.501220703125, 2589.154541015625]
Text: нижним, Number: 24, Confidence: 0.54, Bbox: [32.659053802490234, 1278.853271484375, 2304.501220703125, 2589.154541015625]
Text: количества, Number: 24, Confidence: 0.54, Bbox: [32.659053802490234, 1278.853271484375, 2304.501220703125, 2589.154541015625]
Text: частиц, Number: 24, Confidence: 0.54, Bbox: [32.659053802490234, 1278.853271484375, 2304.501220703125, 2589.154541015625]
Text: практически, Number: 24, Confidence: 0.54, Bbox: [32.659053802490234, 1278.853271484375, 2304.501220703125, 2589.154541015625]
Text: остановился, Number: 24, Confidence: 0.54, Bbox: [32.659053802490234, 1278.853271484375, 2304.501220703125, 2589.154541015625]
Text: -с, Number: 24, Confidence: 0.54, Bbox: [32.659053802490234, 1278.853271484375, 2304.501220703125, 2589.154541015625]
Text: Метод, Number: 24, Confidence: 0.54, Bbox: [32.659053802490234, 1278.853271484375, 2304.501220703125, 2589.154541015625]
Text: центрифугирования, Number: 24, Confidence: 0.54, Bbox: [32.659053802490234, 1278.853271484375, 2304.501220703125, 2589.154541015625]
