Text: -с, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: -де, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: 1.10000, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: 0,0001, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: no28, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: -с, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: р, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: ехав, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: ы, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: А, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: а, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: а, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: В, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: а, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: п, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: в, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: в, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: в, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: ха, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: у, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: -с, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: 2)px, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: а, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: хох, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: хаус, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: -с, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: в, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: пере, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: -с, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: В, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: сентября, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: предложение, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: гуннского, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: растения, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: рождение, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: ребенка, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: с, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
Text: нормаль, Number: 28, Confidence: 0.85, Bbox: [31.973129272460938, 0.0, 2269.97412109375, 1552.5762939453125]
