Text: а, Number: 22, Confidence: 0.72, Bbox: [21.20039939880371, 30.934301376342773, 2290.35302734375, 738.7881469726562]
Text: -с, Number: 22, Confidence: 0.72, Bbox: [21.20039939880371, 30.934301376342773, 2290.35302734375, 738.7881469726562]
Text: Такой, Number: 22, Confidence: 0.72, Bbox: [21.20039939880371, 30.934301376342773, 2290.35302734375, 738.7881469726562]
Text: контроль, Number: 22, Confidence: 0.72, Bbox: [21.20039939880371, 30.934301376342773, 2290.35302734375, 738.7881469726562]
Text: не, Number: 22, Confidence: 0.72, Bbox: [21.20039939880371, 30.934301376342773, 2290.35302734375, 738.7881469726562]
Text: является, Number: 22, Confidence: 0.72, Bbox: [21.20039939880371, 30.934301376342773, 2290.35302734375, 738.7881469726562]
Text: адекватным, Number: 22, Confidence: 0.72, Bbox: [21.20039939880371, 30.934301376342773, 2290.35302734375, 738.7881469726562]
Text: так, Number: 22, Confidence: 0.72, Bbox: [21.20039939880371, 30.934301376342773, 2290.35302734375, 738.7881469726562]
Text: как, Number: 22, Confidence: 0.72, Bbox: [21.20039939880371, 30.934301376342773, 2290.35302734375, 738.7881469726562]
Text: отрицательный, Number: 22, Confidence: 0.72, Bbox: [21.20039939880371, 30.934301376342773, 2290.35302734375, 738.7881469726562]
Text: контроль-опыт,, Number: 22, Confidence: 0.72, Bbox: [21.20039939880371, 30.934301376342773, 2290.35302734375, 738.7881469726562]
Text: при, Number: 22, Confidence: 0.72, Bbox: [21.20039939880371, 30.934301376342773, 2290.35302734375, 738.7881469726562]
Text: котором, Number: 22, Confidence: 0.72, Bbox: [21.20039939880371, 30.934301376342773, 2290.35302734375, 738.7881469726562]
Text: изучаемый, Number: 22, Confidence: 0.72, Bbox: [21.20039939880371, 30.934301376342773, 2290.35302734375, 738.7881469726562]
Text: объект, Number: 22, Confidence: 0.72, Bbox: [21.20039939880371, 30.934301376342773, 2290.35302734375, 738.7881469726562]
Text: не, Number: 22, Confidence: 0.72, Bbox: [21.20039939880371, 30.934301376342773, 2290.35302734375, 738.7881469726562]
Text: подвергается, Number: 22, Confidence: 0.72, Bbox: [21.20039939880371, 30.934301376342773, 2290.35302734375, 738.7881469726562]
Text: экспериментальному, Number: 22, Confidence: 0.72, Bbox: [21.20039939880371, 30.934301376342773, 2290.35302734375, 738.7881469726562]
Text: воздействию, Number: 22, Confidence: 0.72, Bbox: [21.20039939880371, 30.934301376342773, 2290.35302734375, 738.7881469726562]
