Text: Данный, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: бланк, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: использовать, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: только, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: ткань, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: имеет, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: большую, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: платность, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: быть, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: -с, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: при, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: отечности, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: начинают, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: видны, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: вены, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: из-за, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: ненастна, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: кислорода, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: в, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: крови, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: а, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: также, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: менее, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: интенсивного, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: движения, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: крови, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: к, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: человека, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: то, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: есть, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: до, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: конечностей, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: кровь, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: идет, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: более, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: продолжительное, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: количество, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: времени, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: из-за, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: чего, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: стеки, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: именно, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: в, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: конечностях, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: -де, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: -с, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: наиболее, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: др, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: древние, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: предки, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: сумчатых, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: животных, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: обшлаги, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: на, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: юге, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: так, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: как, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: живут, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: в, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: Южной, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: Америке, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: и, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: Австралии, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: -с, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: из-за, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: ласкала, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: материка, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: на, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: несколько, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: животные, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: были, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
Text: выпущены, Number: 22, Confidence: 0.30, Bbox: [7.281608581542969, 18.600027084350586, 2265.973876953125, 691.7858276367188]
