Text: no25., Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: -с, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: У, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: жирафа, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: наблюдается, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: такое, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: высокое, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: давление, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: в, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: сонных, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: артериях, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: так, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: там, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: накапливай, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: кот, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: необходимо, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: вязать, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: а, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: кот, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: накапливает, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: во, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: время, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: дока, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: -с, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: Соединительная, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: ткань, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: может, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: быть, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: различна, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: по, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: своему, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: состава, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: жидкой, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: твердой, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: жир, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: ткань, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: в, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: конечностях, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: -с, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: соединившая, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: у, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: уширена, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: пронизана, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: большим, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: колком, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: капилляров, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: и, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: имеет, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: большую, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: плотность, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: так, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: жирафа, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: масса, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: достигает, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
Text: несколько, Number: 22, Confidence: 0.30, Bbox: [0.0, 30.09974479675293, 2268.037353515625, 1180.005126953125]
