Text: Данный, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: бланк, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: использовать, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: только, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: после, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: заполнения, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: бланка, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: ответов, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: -с, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: а, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: лист, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: а, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: -с, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: имеет, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: свои, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: анк, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: которые, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: передает, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: своим, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: потом, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: -де, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: -с, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: кубинка, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: А, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: -с, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: реакторный, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: центр, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: безусловного, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: резака, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: оноприй, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: недомовитый, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: мозг, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: раздражение, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: сетчатки, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: светом, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: условным, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: развратители, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: книги, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: еды, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: безусловного, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: раздражителя, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: -с, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: раздраж, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: причесывает, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: безуслов, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: -с, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: -с, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: сигнал, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: по, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: зрительному, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: назову, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: в, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: зрительный, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: центр, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: далее, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: сигнал, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: щит, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: в, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
Text: центр, Number: 24, Confidence: 0.45, Bbox: [17.18637466430664, 2084.5224609375, 2280.808837890625, 2590.0]
