Text: Задание, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: -с, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: -с, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: На, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: рисунке, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: А, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: отображен, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: безусловный, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: рефлекс, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: слюноотделения, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: и, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: отсутствует, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: безразличный, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: раздражитель, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: -с, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: Рефлекторный, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: центр, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: безусловного, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: слюноотделительного, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: рефлекса, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: расположен, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: слюнных, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: железах, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: -с, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: Инстинкт, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: -с, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: это, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: физиологическая, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: заложения, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: в, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: организме, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: рулю, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: мы, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: повлиять, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: не, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: можем, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: на, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: которую, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: -с, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: Безусловный, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: рефлексивно, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
Text: рефлекс, Number: 23, Confidence: 0.35, Bbox: [443.1192321777344, 1877.646240234375, 2232.316650390625, 2585.052001953125]
