Text: -де, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: отрицательный, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: контроль, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: поставленный, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: экспериментатором, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: че, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: является, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: адекватным, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: так, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: как, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: изучаемый, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: объект, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: клетки, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: человека, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: подвигни, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: подметаются, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: экспериментальному, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: воздействию, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: При, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: постановке, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: отрицательного, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: контроля, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: все, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: пораженны, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: кроме, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: задаваемой, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: переменной, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: внесения, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: препарата, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: следует, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: оставлять, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: без, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: изменений, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: экспериментатор, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: этого, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: не, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: девает, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: К, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: клеткам, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: человека, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: дарительных, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: вирусом, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: а, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: добров, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: мест, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: противовирусный, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: препарат, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: противовирусный, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: препарат, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: может, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: влиять, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: на, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: количество, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: вирусных, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: частиц, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: в, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: образце, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: противовирусный, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: препарат, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: может, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: подавлять, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: действие, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: вируса, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: Не, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: удаться, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: в, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: ломкой, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: мере, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: уставшая, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: зависимость, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: е, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: между, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: веселием, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: лекарственного, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: препарата, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: и, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: количеством, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: вирусных, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: частиц, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: в, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: образце, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: мой, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: вариант, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: постановки, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: отрицательного, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: контроля, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: не, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: вносить, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: барственный, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: препарат, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: в, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: живой, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
Text: образ, Number: 24, Confidence: 0.38, Bbox: [28.609460830688477, 1985.1925048828125, 2292.976318359375, 2581.62744140625]
