Text: Все, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: бланки, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: и, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: контрольные, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: измерительные, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: материалы, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: рассматриваются, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: в, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: комплекте, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: no22), Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: Такой, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: контроль, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: не, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: является, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: адекватным, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: потому, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: что, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: изучаемый, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: объект, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: не, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: должен, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: подвергаться, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: экспериментальному, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: а, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: в, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: этом, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: контроле, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: он, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: повергал, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: клетки, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: человека, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: экспериментальному, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: воздействию, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: вводя, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: противовирусный, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: препарат, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: Не, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: будет, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: понятно, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: отчего, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: меняется, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: количество, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: вирусных, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: частиц, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: в, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: образце, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: от, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: противовирусного, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: аппарата, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: из, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: аптеки, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: или, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: из-за, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: других, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: факторов, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: чтобы, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: поставить, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: отрицательный, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: контроль, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: необходимо, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: через, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: -с, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: ч, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: добавить, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: к, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: клеткам, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: физиологический, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: раствор, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: остальные, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: параметры, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: оставить, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: неизменными, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: no23), Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: Тестируемый, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: А, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: препарат, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: частицы, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: потому, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: что, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
Text: спустя, Number: 24, Confidence: 0.39, Bbox: [6.892580986022949, 2004.329345703125, 2288.805419921875, 2589.95458984375]
