Text: а, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: а, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: -с, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: Такой, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: отрицательный, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: контроль, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: не, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: даст, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: установить, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: разницу, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: количество, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: цо, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: птиц, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: между, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: клетками, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: которым, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: вводили, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: препарат, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: и, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: между, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: клетками, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: которые, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: не, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: подвергались, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: воздействию, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: лекарств, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: -с, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: Для, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: постановки, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: отрицательного, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: контроля, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: экспериментатор, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: должен, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: был, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: взять, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: группу, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: клеток, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: зараженных, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: вирусом, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: их, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: иммунодефицита, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: этой, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: группе, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: он, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: бы, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: не, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: вводит, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: лекарство, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: при, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: этом, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: все, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: остальные, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: доктор, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: остаются, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: неизменными, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: Далее, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: экспериментатор, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: сравнивает, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: количество, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: в, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: этих, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: клетках, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: частиц, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: и, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: тех, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: которым, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: применялось, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: лекарство, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: no23., Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: -с, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: Нельзя, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: утверждать, Number: 22, Confidence: 0.46, Bbox: [26.51661491394043, 62.004825592041016, 2299.6767578125, 2153.279296875]
Text: что, Number: 24, Confidence: 0.54, Bbox: [50.12799835205078, 2094.385009765625, 2308.465576171875, 2589.71728515625]
Text: препарат, Number: 24, Confidence: 0.54, Bbox: [50.12799835205078, 2094.385009765625, 2308.465576171875, 2589.71728515625]
Text: разрушает, Number: 24, Confidence: 0.54, Bbox: [50.12799835205078, 2094.385009765625, 2308.465576171875, 2589.71728515625]
Text: вирусные, Number: 24, Confidence: 0.54, Bbox: [50.12799835205078, 2094.385009765625, 2308.465576171875, 2589.71728515625]
Text: частицы, Number: 24, Confidence: 0.54, Bbox: [50.12799835205078, 2094.385009765625, 2308.465576171875, 2589.71728515625]
Text: так, Number: 24, Confidence: 0.54, Bbox: [50.12799835205078, 2094.385009765625, 2308.465576171875, 2589.71728515625]
Text: как, Number: 24, Confidence: 0.54, Bbox: [50.12799835205078, 2094.385009765625, 2308.465576171875, 2589.71728515625]
Text: эксперимент, Number: 24, Confidence: 0.54, Bbox: [50.12799835205078, 2094.385009765625, 2308.465576171875, 2589.71728515625]
Text: был, Number: 24, Confidence: 0.54, Bbox: [50.12799835205078, 2094.385009765625, 2308.465576171875, 2589.71728515625]
Text: поставлен, Number: 24, Confidence: 0.54, Bbox: [50.12799835205078, 2094.385009765625, 2308.465576171875, 2589.71728515625]
Text: не, Number: 24, Confidence: 0.54, Bbox: [50.12799835205078, 2094.385009765625, 2308.465576171875, 2589.71728515625]
Text: прави, Number: 24, Confidence: 0.54, Bbox: [50.12799835205078, 2094.385009765625, 2308.465576171875, 2589.71728515625]
Text: был, Number: 24, Confidence: 0.54, Bbox: [50.12799835205078, 2094.385009765625, 2308.465576171875, 2589.71728515625]
Text: поставлен, Number: 24, Confidence: 0.54, Bbox: [50.12799835205078, 2094.385009765625, 2308.465576171875, 2589.71728515625]
Text: не, Number: 24, Confidence: 0.54, Bbox: [50.12799835205078, 2094.385009765625, 2308.465576171875, 2589.71728515625]
Text: прави, Number: 24, Confidence: 0.54, Bbox: [50.12799835205078, 2094.385009765625, 2308.465576171875, 2589.71728515625]
