Text: Внимание, Number: 22, Confidence: 0.73, Bbox: [132.76487731933594, 621.489990234375, 2271.80859375, 1756.15380859375]
Text: Все, Number: 22, Confidence: 0.73, Bbox: [132.76487731933594, 621.489990234375, 2271.80859375, 1756.15380859375]
Text: бланки, Number: 22, Confidence: 0.73, Bbox: [132.76487731933594, 621.489990234375, 2271.80859375, 1756.15380859375]
Text: и, Number: 22, Confidence: 0.73, Bbox: [132.76487731933594, 621.489990234375, 2271.80859375, 1756.15380859375]
Text: контрольные, Number: 22, Confidence: 0.73, Bbox: [132.76487731933594, 621.489990234375, 2271.80859375, 1756.15380859375]
Text: измерительные, Number: 22, Confidence: 0.73, Bbox: [132.76487731933594, 621.489990234375, 2271.80859375, 1756.15380859375]
Text: материалы, Number: 22, Confidence: 0.73, Bbox: [132.76487731933594, 621.489990234375, 2271.80859375, 1756.15380859375]
Text: рассматриваются, Number: 22, Confidence: 0.73, Bbox: [132.76487731933594, 621.489990234375, 2271.80859375, 1756.15380859375]
Text: в, Number: 22, Confidence: 0.73, Bbox: [132.76487731933594, 621.489990234375, 2271.80859375, 1756.15380859375]
Text: комплекте, Number: 22, Confidence: 0.73, Bbox: [132.76487731933594, 621.489990234375, 2271.80859375, 1756.15380859375]
Text: -де, Number: 22, Confidence: 0.57, Bbox: [57.355018615722656, 51.244693756103516, 2270.282958984375, 663.8087768554688]
Text: -с, Number: 22, Confidence: 0.57, Bbox: [57.355018615722656, 51.244693756103516, 2270.282958984375, 663.8087768554688]
Text: противовирусный, Number: 22, Confidence: 0.57, Bbox: [57.355018615722656, 51.244693756103516, 2270.282958984375, 663.8087768554688]
Text: препарат, Number: 22, Confidence: 0.57, Bbox: [57.355018615722656, 51.244693756103516, 2270.282958984375, 663.8087768554688]
Text: влияет, Number: 22, Confidence: 0.57, Bbox: [57.355018615722656, 51.244693756103516, 2270.282958984375, 663.8087768554688]
Text: на, Number: 22, Confidence: 0.57, Bbox: [57.355018615722656, 51.244693756103516, 2270.282958984375, 663.8087768554688]
