Text: а, Number: 28, Confidence: 0.95, Bbox: [11.674285888671875, 31.896804809570312, 2302.37255859375, 2517.941162109375]
Text: р, Number: 28, Confidence: 0.95, Bbox: [11.674285888671875, 31.896804809570312, 2302.37255859375, 2517.941162109375]
Text: р, Number: 28, Confidence: 0.95, Bbox: [11.674285888671875, 31.896804809570312, 2302.37255859375, 2517.941162109375]
Text: хехе, Number: 28, Confidence: 0.95, Bbox: [11.674285888671875, 31.896804809570312, 2302.37255859375, 2517.941162109375]
Text: нормальное, Number: 28, Confidence: 0.95, Bbox: [11.674285888671875, 31.896804809570312, 2302.37255859375, 2517.941162109375]
Text: развитие, Number: 28, Confidence: 0.95, Bbox: [11.674285888671875, 31.896804809570312, 2302.37255859375, 2517.941162109375]
Text: кисти, Number: 28, Confidence: 0.95, Bbox: [11.674285888671875, 31.896804809570312, 2302.37255859375, 2517.941162109375]
Text: аномалия, Number: 28, Confidence: 0.95, Bbox: [11.674285888671875, 31.896804809570312, 2302.37255859375, 2517.941162109375]
Text: развитие, Number: 28, Confidence: 0.95, Bbox: [11.674285888671875, 31.896804809570312, 2302.37255859375, 2517.941162109375]
Text: кисти, Number: 28, Confidence: 0.95, Bbox: [11.674285888671875, 31.896804809570312, 2302.37255859375, 2517.941162109375]
Text: гипертрихоз, Number: 28, Confidence: 0.95, Bbox: [11.674285888671875, 31.896804809570312, 2302.37255859375, 2517.941162109375]
Text: -с, Number: 28, Confidence: 0.95, Bbox: [11.674285888671875, 31.896804809570312, 2302.37255859375, 2517.941162109375]
Text: а, Number: 28, Confidence: 0.95, Bbox: [11.674285888671875, 31.896804809570312, 2302.37255859375, 2517.941162109375]
Text: а, Number: 28, Confidence: 0.95, Bbox: [11.674285888671875, 31.896804809570312, 2302.37255859375, 2517.941162109375]
Text: а, Number: 28, Confidence: 0.95, Bbox: [11.674285888671875, 31.896804809570312, 2302.37255859375, 2517.941162109375]
Text: -с, Number: 28, Confidence: 0.95, Bbox: [11.674285888671875, 31.896804809570312, 2302.37255859375, 2517.941162109375]
Text: развитие, Number: 28, Confidence: 0.95, Bbox: [11.674285888671875, 31.896804809570312, 2302.37255859375, 2517.941162109375]
Text: клети, Number: 28, Confidence: 0.95, Bbox: [11.674285888671875, 31.896804809570312, 2302.37255859375, 2517.941162109375]
Text: аномалия, Number: 28, Confidence: 0.95, Bbox: [11.674285888671875, 31.896804809570312, 2302.37255859375, 2517.941162109375]
Text: в, Number: 28, Confidence: 0.95, Bbox: [11.674285888671875, 31.896804809570312, 2302.37255859375, 2517.941162109375]
Text: развитие, Number: 28, Confidence: 0.95, Bbox: [11.674285888671875, 31.896804809570312, 2302.37255859375, 2517.941162109375]
Text: клетку, Number: 28, Confidence: 0.95, Bbox: [11.674285888671875, 31.896804809570312, 2302.37255859375, 2517.941162109375]
Text: вруб, Number: 28, Confidence: 0.95, Bbox: [11.674285888671875, 31.896804809570312, 2302.37255859375, 2517.941162109375]
Text: биномами, Number: 28, Confidence: 0.95, Bbox: [11.674285888671875, 31.896804809570312, 2302.37255859375, 2517.941162109375]
Text: в, Number: 28, Confidence: 0.95, Bbox: [11.674285888671875, 31.896804809570312, 2302.37255859375, 2517.941162109375]
Text: развитие, Number: 28, Confidence: 0.95, Bbox: [11.674285888671875, 31.896804809570312, 2302.37255859375, 2517.941162109375]
Text: кисти, Number: 28, Confidence: 0.95, Bbox: [11.674285888671875, 31.896804809570312, 2302.37255859375, 2517.941162109375]
Text: гипертрихоз, Number: 28, Confidence: 0.95, Bbox: [11.674285888671875, 31.896804809570312, 2302.37255859375, 2517.941162109375]
Text: -с, Number: 28, Confidence: 0.95, Bbox: [11.674285888671875, 31.896804809570312, 2302.37255859375, 2517.941162109375]
Text: нормальное, Number: 28, Confidence: 0.95, Bbox: [11.674285888671875, 31.896804809570312, 2302.37255859375, 2517.941162109375]
Text: кисти, Number: 28, Confidence: 0.95, Bbox: [11.674285888671875, 31.896804809570312, 2302.37255859375, 2517.941162109375]
