Text: -де, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: Такой, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: контроль, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: не, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: является, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: адекватным, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: так, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: как, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: препарат, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: содержать, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: вещества, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: которые, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: повлияют, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: на, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: зодчество, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: вирусных, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: частиц, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: нарушит, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: точность, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: эксперизависи, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: мента, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: Не, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: удастся, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: установить, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: влияния, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: лекарственного, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: средства, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: на, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: вин, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: Отрицательный, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: контроль, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: -с, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: зараженные, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: клетки, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: в, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: в, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: дистиллированную, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: а, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: остальные, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: -де, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: воду, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: без, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: изменений, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: свет, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: влажность, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: оставить, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: -де, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: Тестируемый, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: препарат, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: приостанавливает, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: размножение, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: вирусных, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: частиц, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: сохраняя, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: на, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: том, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: же, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: у, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: ся, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: уровне, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: когда, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: его, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: впервые, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: ввели, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: Влияние, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: препарата, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: на, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: целостность, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: вирусных, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: частиц, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: позволяет, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: установить, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: микроскопирования, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: Особенности, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: жизненного, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: никла, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: -с, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: вирусы, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: РАК, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: имеют, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: фермент, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: обратную, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: транскриптазу,, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: которая, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: и, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: будет, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: участвовать, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: в, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: обратной, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: транскрипции, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: уши, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: ринк, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: вирусы, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: выравнивают, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: генетик, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: материал, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: в, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: клетку, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: по, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: вирусной, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: ринк, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: происходит, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
Text: обратная, Number: 22, Confidence: 0.35, Bbox: [0.0, 24.273221969604492, 2295.262939453125, 1239.5113525390625]
