Text: -с, Number: 22, Confidence: 0.34, Bbox: [6.632488250732422, 0.9318137168884277, 2285.061279296875, 741.493408203125]
Text: Безусловный, Number: 22, Confidence: 0.34, Bbox: [6.632488250732422, 0.9318137168884277, 2285.061279296875, 741.493408203125]
Text: рефлекс, Number: 22, Confidence: 0.34, Bbox: [6.632488250732422, 0.9318137168884277, 2285.061279296875, 741.493408203125]
Text: приобретается, Number: 22, Confidence: 0.34, Bbox: [6.632488250732422, 0.9318137168884277, 2285.061279296875, 741.493408203125]
Text: в, Number: 22, Confidence: 0.34, Bbox: [6.632488250732422, 0.9318137168884277, 2285.061279296875, 741.493408203125]
Text: течении, Number: 22, Confidence: 0.34, Bbox: [6.632488250732422, 0.9318137168884277, 2285.061279296875, 741.493408203125]
Text: жизни, Number: 22, Confidence: 0.34, Bbox: [6.632488250732422, 0.9318137168884277, 2285.061279296875, 741.493408203125]
Text: а, Number: 22, Confidence: 0.34, Bbox: [6.632488250732422, 0.9318137168884277, 2285.061279296875, 741.493408203125]
Text: инстинкты, Number: 22, Confidence: 0.34, Bbox: [6.632488250732422, 0.9318137168884277, 2285.061279296875, 741.493408203125]
Text: нет, Number: 22, Confidence: 0.34, Bbox: [6.632488250732422, 0.9318137168884277, 2285.061279296875, 741.493408203125]
Text: также, Number: 22, Confidence: 0.34, Bbox: [6.632488250732422, 0.9318137168884277, 2285.061279296875, 741.493408203125]
Text: для, Number: 22, Confidence: 0.34, Bbox: [6.632488250732422, 0.9318137168884277, 2285.061279296875, 741.493408203125]
Text: безусловного, Number: 22, Confidence: 0.34, Bbox: [6.632488250732422, 0.9318137168884277, 2285.061279296875, 741.493408203125]
Text: рефлекса, Number: 22, Confidence: 0.34, Bbox: [6.632488250732422, 0.9318137168884277, 2285.061279296875, 741.493408203125]
Text: нужен, Number: 22, Confidence: 0.34, Bbox: [6.632488250732422, 0.9318137168884277, 2285.061279296875, 741.493408203125]
Text: безразличный, Number: 22, Confidence: 0.34, Bbox: [6.632488250732422, 0.9318137168884277, 2285.061279296875, 741.493408203125]
Text: для, Number: 22, Confidence: 0.34, Bbox: [6.632488250732422, 0.9318137168884277, 2285.061279296875, 741.493408203125]
Text: инстинктов, Number: 22, Confidence: 0.34, Bbox: [6.632488250732422, 0.9318137168884277, 2285.061279296875, 741.493408203125]
Text: он, Number: 22, Confidence: 0.34, Bbox: [6.632488250732422, 0.9318137168884277, 2285.061279296875, 741.493408203125]
Text: не, Number: 22, Confidence: 0.34, Bbox: [6.632488250732422, 0.9318137168884277, 2285.061279296875, 741.493408203125]
Text: нужен, Number: 22, Confidence: 0.34, Bbox: [6.632488250732422, 0.9318137168884277, 2285.061279296875, 741.493408203125]
Text: -де, Number: 22, Confidence: 0.34, Bbox: [6.632488250732422, 0.9318137168884277, 2285.061279296875, 741.493408203125]
Text: -с, Number: 22, Confidence: 0.34, Bbox: [6.632488250732422, 0.9318137168884277, 2285.061279296875, 741.493408203125]
