Text: -де, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: -с, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: тайной, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: контроль, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: не, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: является, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: адекватным, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: так, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: как, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: он, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: не, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: отражает, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: саму, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: суть, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: отрицательного, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: контроля, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: не, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: показывает, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: как, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: бы, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: измотал, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: эксперимент, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: без, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: действия, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: из, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: изучаемого, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: препарата, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: -с, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: Верный, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: отрицательный, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: контроль, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: должен, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: проводиться, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: без, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: действия, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: наших-либо, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: препаратов, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: с, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: сохранением, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: остальных, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: условий, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: -де, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: нет, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: потому, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: что, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: через, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: у, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: -с, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: часов, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: пророчество, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: вкусных, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: частиц, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
Text: достигло, Number: 24, Confidence: 0.30, Bbox: [117.46533966064453, 1930.2154541015625, 2304.49462890625, 2588.27880859375]
