Text: Данный, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: бланк, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: использовать, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: только, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: после, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: заполнен, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: обоих, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: ЛИСТОВ, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: ОСНОВНОГО, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: бланка, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: ОТВЕТОВ, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: -с, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: а, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: войдем, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: частому, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: генетика, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: гетерозигота, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: заа, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: в, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: перечащей, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: (2pg), Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: по, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: те, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: случайное, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: перераспредели, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: летние, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: какой-либо, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: в, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: понимании, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: без, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: действие, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: естественного, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: отобрав, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: а, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: р, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: п, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: а, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: -с, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: -с, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: -с, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: -с, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: -де, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: -с, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: -с, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: -с, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: -с, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: Дрейф, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: ханов, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: заводит, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: к, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: снижению, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: доли, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: рецессивных, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: гомозигот, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: в, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: человеческой, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: патриции, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: ра, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: а, Number: 28, Confidence: 0.61, Bbox: [30.663278579711914, 132.22640991210938, 2310.0, 2348.9482421875]
Text: нормальная, Number: 28, Confidence: 0.40, Bbox: [19.827316284179688, 699.384765625, 2310.0, 2590.0]
Text: кисть, Number: 28, Confidence: 0.40, Bbox: [19.827316284179688, 699.384765625, 2310.0, 2590.0]
Text: нет, Number: 28, Confidence: 0.40, Bbox: [19.827316284179688, 699.384765625, 2310.0, 2590.0]
Text: no28., Number: 28, Confidence: 0.40, Bbox: [19.827316284179688, 699.384765625, 2310.0, 2590.0]
Text: -с, Number: 28, Confidence: 0.40, Bbox: [19.827316284179688, 699.384765625, 2310.0, 2590.0]
Text: аномальная, Number: 28, Confidence: 0.40, Bbox: [19.827316284179688, 699.384765625, 2310.0, 2590.0]
Text: кисть, Number: 28, Confidence: 0.40, Bbox: [19.827316284179688, 699.384765625, 2310.0, 2590.0]
Text: генеририкоз, Number: 28, Confidence: 0.40, Bbox: [19.827316284179688, 699.384765625, 2310.0, 2590.0]
Text: -с, Number: 28, Confidence: 0.40, Bbox: [19.827316284179688, 699.384765625, 2310.0, 2590.0]
Text: не, Number: 28, Confidence: 0.40, Bbox: [19.827316284179688, 699.384765625, 2310.0, 2590.0]
Text: верные, Number: 28, Confidence: 0.40, Bbox: [19.827316284179688, 699.384765625, 2310.0, 2590.0]
Text: недостоверные, Number: 28, Confidence: 0.40, Bbox: [19.827316284179688, 699.384765625, 2310.0, 2590.0]
Text: -де, Number: 28, Confidence: 0.40, Bbox: [19.827316284179688, 699.384765625, 2310.0, 2590.0]
Text: кроссовере, Number: 28, Confidence: 0.40, Bbox: [19.827316284179688, 699.384765625, 2310.0, 2590.0]
Text: -де, Number: 28, Confidence: 0.40, Bbox: [19.827316284179688, 699.384765625, 2310.0, 2590.0]
