Text: -де, Number: 22, Confidence: 0.47, Bbox: [0.0, 0.5585633516311646, 2289.3603515625, 499.18963623046875]
Text: Такой, Number: 22, Confidence: 0.47, Bbox: [0.0, 0.5585633516311646, 2289.3603515625, 499.18963623046875]
Text: отрицательный, Number: 22, Confidence: 0.47, Bbox: [0.0, 0.5585633516311646, 2289.3603515625, 499.18963623046875]
Text: контроль, Number: 22, Confidence: 0.47, Bbox: [0.0, 0.5585633516311646, 2289.3603515625, 499.18963623046875]
Text: не, Number: 22, Confidence: 0.47, Bbox: [0.0, 0.5585633516311646, 2289.3603515625, 499.18963623046875]
Text: является, Number: 22, Confidence: 0.47, Bbox: [0.0, 0.5585633516311646, 2289.3603515625, 499.18963623046875]
Text: адекватным, Number: 22, Confidence: 0.47, Bbox: [0.0, 0.5585633516311646, 2289.3603515625, 499.18963623046875]
Text: так, Number: 22, Confidence: 0.47, Bbox: [0.0, 0.5585633516311646, 2289.3603515625, 499.18963623046875]
Text: как, Number: 22, Confidence: 0.47, Bbox: [0.0, 0.5585633516311646, 2289.3603515625, 499.18963623046875]
Text: экспериментатор, Number: 22, Confidence: 0.47, Bbox: [0.0, 0.5585633516311646, 2289.3603515625, 499.18963623046875]
Text: лекарство, Number: 22, Confidence: 0.47, Bbox: [0.0, 0.5585633516311646, 2289.3603515625, 499.18963623046875]
Text: тем, Number: 22, Confidence: 0.47, Bbox: [0.0, 0.5585633516311646, 2289.3603515625, 499.18963623046875]
Text: самым, Number: 22, Confidence: 0.47, Bbox: [0.0, 0.5585633516311646, 2289.3603515625, 499.18963623046875]
Text: нарушая, Number: 22, Confidence: 0.47, Bbox: [0.0, 0.5585633516311646, 2289.3603515625, 499.18963623046875]
Text: условия, Number: 22, Confidence: 0.47, Bbox: [0.0, 0.5585633516311646, 2289.3603515625, 499.18963623046875]
Text: отрицательного, Number: 22, Confidence: 0.47, Bbox: [0.0, 0.5585633516311646, 2289.3603515625, 499.18963623046875]
Text: контроля, Number: 22, Confidence: 0.47, Bbox: [0.0, 0.5585633516311646, 2289.3603515625, 499.18963623046875]
Text: В, Number: 22, Confidence: 0.47, Bbox: [0.0, 0.5585633516311646, 2289.3603515625, 499.18963623046875]
Text: данном, Number: 22, Confidence: 0.47, Bbox: [0.0, 0.5585633516311646, 2289.3603515625, 499.18963623046875]
Text: эксперименте, Number: 22, Confidence: 0.47, Bbox: [0.0, 0.5585633516311646, 2289.3603515625, 499.18963623046875]
Text: для, Number: 22, Confidence: 0.47, Bbox: [0.0, 0.5585633516311646, 2289.3603515625, 499.18963623046875]
Text: отрицательного, Number: 22, Confidence: 0.47, Bbox: [0.0, 0.5585633516311646, 2289.3603515625, 499.18963623046875]
Text: контроля, Number: 22, Confidence: 0.47, Bbox: [0.0, 0.5585633516311646, 2289.3603515625, 499.18963623046875]
Text: тролля, Number: 22, Confidence: 0.47, Bbox: [0.0, 0.5585633516311646, 2289.3603515625, 499.18963623046875]
Text: необходимо, Number: 22, Confidence: 0.47, Bbox: [0.0, 0.5585633516311646, 2289.3603515625, 499.18963623046875]
Text: не, Number: 22, Confidence: 0.47, Bbox: [0.0, 0.5585633516311646, 2289.3603515625, 499.18963623046875]
Text: вносить, Number: 22, Confidence: 0.47, Bbox: [0.0, 0.5585633516311646, 2289.3603515625, 499.18963623046875]
Text: остальные, Number: 22, Confidence: 0.47, Bbox: [0.0, 0.5585633516311646, 2289.3603515625, 499.18963623046875]
Text: условия, Number: 22, Confidence: 0.47, Bbox: [0.0, 0.5585633516311646, 2289.3603515625, 499.18963623046875]
