Text: no22., Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: -с, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: Такой, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: отрицательный, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: контроль, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: не, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: является, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: одноактным, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: так, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: невозмож, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: с, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: помощью, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: него, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: установить, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: эффективность, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: лекарственного, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: препарата, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: прохо, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: вируса, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: иммунодефицита, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: человека, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: из-за, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: добавления, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: дополнительного, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: преподавания, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: дополнительного, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: препода, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: аптеки, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: препарат, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: из, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: аптеки, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: моча, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: оказывать, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: влияние, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: на, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: количество, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: баре, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: умных, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: частиц, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: Авиву, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: вируса, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: мутно, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: лизана, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: уходифицию, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: человека, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: -с, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: Для, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: постановки, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: отрицательного, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: контроля, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: нужно, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: измерить, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: количество, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: вирусных, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: частиц, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: в, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: живом, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: организме, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: каждые, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: -с, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: часа, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: при, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: этом, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: лекарственный, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: прапоров, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: против, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: вируса, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: мутно, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: дефицита, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: не, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: бабуль, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: стольные, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: поколите, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: пособить, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: без, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: изменения, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: n23., Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: -с, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: Нельзя, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: с, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: точностью, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: утверждать, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: что, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: тестируемый, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: препарат, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: разбер, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: ет, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: вирусные, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: частицы, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: так, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: результаты, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: ах, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
Text: опытов, Number: 22, Confidence: 0.31, Bbox: [48.07936477661133, 656.9949951171875, 2310.0, 1604.2388916015625]
