Text: а, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: аномальное, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: кисти, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: без, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: (шпертрикус, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: нормально, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: без, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: развитие, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: кисти, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: рипертричу, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: хаза, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: азональное, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: развитие, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: а, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: чист, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: нормал, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: развито, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: кисти, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: без, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: умяв, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: империи, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: ха, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: умяв, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: аммонал, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: развито, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: часть, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: без, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: шатер, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: казуальное, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: без, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: развитие, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: кисть, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: гипертрихоза, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: да, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: в, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: первом, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: браке, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: возможно, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: рождение, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: решенье, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: с, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: нормальным, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: развитием, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: клети, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: и, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: с, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: гипертрихозом, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: ха, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: умяв, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: В, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: результате, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: кроссинговера, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: жеста, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
Text: возникают, Number: 28, Confidence: 0.83, Bbox: [14.080575942993164, 13.437630653381348, 2287.352783203125, 2352.093505859375]
