Text: Все, Number: 22, Confidence: 0.39, Bbox: [0.0, 430.58502197265625, 2236.1572265625, 1591.223876953125]
Text: бланки, Number: 22, Confidence: 0.39, Bbox: [0.0, 430.58502197265625, 2236.1572265625, 1591.223876953125]
Text: и, Number: 22, Confidence: 0.39, Bbox: [0.0, 430.58502197265625, 2236.1572265625, 1591.223876953125]
Text: контрольные, Number: 22, Confidence: 0.39, Bbox: [0.0, 430.58502197265625, 2236.1572265625, 1591.223876953125]
Text: измерительные, Number: 22, Confidence: 0.39, Bbox: [0.0, 430.58502197265625, 2236.1572265625, 1591.223876953125]
Text: материалы, Number: 22, Confidence: 0.39, Bbox: [0.0, 430.58502197265625, 2236.1572265625, 1591.223876953125]
Text: риалы, Number: 22, Confidence: 0.39, Bbox: [0.0, 430.58502197265625, 2236.1572265625, 1591.223876953125]
Text: рассматриваются, Number: 22, Confidence: 0.39, Bbox: [0.0, 430.58502197265625, 2236.1572265625, 1591.223876953125]
Text: в, Number: 22, Confidence: 0.39, Bbox: [0.0, 430.58502197265625, 2236.1572265625, 1591.223876953125]
Text: комплекте, Number: 22, Confidence: 0.39, Bbox: [0.0, 430.58502197265625, 2236.1572265625, 1591.223876953125]
Text: для, Number: 22, Confidence: 0.31, Bbox: [5.68449592590332, 45.7680778503418, 2227.498779296875, 407.2228088378906]
Text: постановки, Number: 22, Confidence: 0.31, Bbox: [5.68449592590332, 45.7680778503418, 2227.498779296875, 407.2228088378906]
Text: отрицательного, Number: 22, Confidence: 0.31, Bbox: [5.68449592590332, 45.7680778503418, 2227.498779296875, 407.2228088378906]
Text: контроля, Number: 22, Confidence: 0.31, Bbox: [5.68449592590332, 45.7680778503418, 2227.498779296875, 407.2228088378906]
Text: необходимо, Number: 22, Confidence: 0.31, Bbox: [5.68449592590332, 45.7680778503418, 2227.498779296875, 407.2228088378906]
Text: оставить, Number: 22, Confidence: 0.31, Bbox: [5.68449592590332, 45.7680778503418, 2227.498779296875, 407.2228088378906]
Text: масть, Number: 22, Confidence: 0.31, Bbox: [5.68449592590332, 45.7680778503418, 2227.498779296875, 407.2228088378906]
Text: из, Number: 22, Confidence: 0.31, Bbox: [5.68449592590332, 45.7680778503418, 2227.498779296875, 407.2228088378906]
Text: зараженных, Number: 22, Confidence: 0.31, Bbox: [5.68449592590332, 45.7680778503418, 2227.498779296875, 407.2228088378906]
Text: вирусом, Number: 22, Confidence: 0.31, Bbox: [5.68449592590332, 45.7680778503418, 2227.498779296875, 407.2228088378906]
Text: клеток, Number: 22, Confidence: 0.31, Bbox: [5.68449592590332, 45.7680778503418, 2227.498779296875, 407.2228088378906]
Text: человека, Number: 22, Confidence: 0.31, Bbox: [5.68449592590332, 45.7680778503418, 2227.498779296875, 407.2228088378906]
Text: без, Number: 22, Confidence: 0.31, Bbox: [5.68449592590332, 45.7680778503418, 2227.498779296875, 407.2228088378906]
Text: добавления, Number: 22, Confidence: 0.31, Bbox: [5.68449592590332, 45.7680778503418, 2227.498779296875, 407.2228088378906]
Text: барственного, Number: 22, Confidence: 0.31, Bbox: [5.68449592590332, 45.7680778503418, 2227.498779296875, 407.2228088378906]
Text: Остальные, Number: 22, Confidence: 0.31, Bbox: [5.68449592590332, 45.7680778503418, 2227.498779296875, 407.2228088378906]
Text: параметры, Number: 22, Confidence: 0.31, Bbox: [5.68449592590332, 45.7680778503418, 2227.498779296875, 407.2228088378906]
Text: нужно, Number: 22, Confidence: 0.31, Bbox: [5.68449592590332, 45.7680778503418, 2227.498779296875, 407.2228088378906]
Text: оставить, Number: 22, Confidence: 0.31, Bbox: [5.68449592590332, 45.7680778503418, 2227.498779296875, 407.2228088378906]
Text: без, Number: 22, Confidence: 0.31, Bbox: [5.68449592590332, 45.7680778503418, 2227.498779296875, 407.2228088378906]
Text: из, Number: 22, Confidence: 0.31, Bbox: [5.68449592590332, 45.7680778503418, 2227.498779296875, 407.2228088378906]
Text: пленений, Number: 22, Confidence: 0.31, Bbox: [5.68449592590332, 45.7680778503418, 2227.498779296875, 407.2228088378906]
Text: описательный, Number: 22, Confidence: 0.31, Bbox: [5.68449592590332, 45.7680778503418, 2227.498779296875, 407.2228088378906]
Text: контроль, Number: 22, Confidence: 0.39, Bbox: [0.0, 430.58502197265625, 2236.1572265625, 1591.223876953125]
Text: экспериментатора, Number: 22, Confidence: 0.39, Bbox: [0.0, 430.58502197265625, 2236.1572265625, 1591.223876953125]
Text: не, Number: 22, Confidence: 0.39, Bbox: [0.0, 430.58502197265625, 2236.1572265625, 1591.223876953125]
Text: является, Number: 22, Confidence: 0.39, Bbox: [0.0, 430.58502197265625, 2236.1572265625, 1591.223876953125]
Text: адекватным, Number: 22, Confidence: 0.39, Bbox: [0.0, 430.58502197265625, 2236.1572265625, 1591.223876953125]
Text: так, Number: 22, Confidence: 0.39, Bbox: [0.0, 430.58502197265625, 2236.1572265625, 1591.223876953125]
Text: как, Number: 22, Confidence: 0.39, Bbox: [0.0, 430.58502197265625, 2236.1572265625, 1591.223876953125]
Text: препарат, Number: 22, Confidence: 0.39, Bbox: [0.0, 430.58502197265625, 2236.1572265625, 1591.223876953125]
Text: оказывает, Number: 22, Confidence: 0.39, Bbox: [0.0, 430.58502197265625, 2236.1572265625, 1591.223876953125]
Text: свое, Number: 22, Confidence: 0.39, Bbox: [0.0, 430.58502197265625, 2236.1572265625, 1591.223876953125]
Text: особое, Number: 22, Confidence: 0.39, Bbox: [0.0, 430.58502197265625, 2236.1572265625, 1591.223876953125]
