Text: -с, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: Данный, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: бланк, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: использовать, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: только, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: после, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: заполнения, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: обоих, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: листов, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: основного, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: бланка, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: ответов, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: -с, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: а, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: стена, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: гипертрихоза, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: наследуется, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: романически, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: получается, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: девочек, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: наследеегода, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: вилах, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: тип, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: не, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: быть, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: в, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: данном, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: ом, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: прокис, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: без, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: много, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: о, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: норм, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: кисти, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: без, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: периклаза, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: -с, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: зову, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: норм, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: р, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: кости, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: безчмертрихоз., Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: Возможно, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: рождение, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: бдение, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: в, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: а, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: браке, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: ребенка, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: с, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: гипертрихозом, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: и, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: норм, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: р, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: красиво, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: клети, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: благод, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: кроссовера, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: военной, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: от, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: матери, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: благод, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: кроссоверна, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: венной, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: от, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
Text: матери, Number: 28, Confidence: 0.88, Bbox: [19.294780731201172, 27.31103515625, 2294.115478515625, 2076.96630859375]
