Text: (22), Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: -с, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: Санный, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: отрицательный, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: контроль, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: не, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: является, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: адекватным, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: потому, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: что, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: экспериментатор, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: добавил, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: лекарственный, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: препарат, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: к, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: клеткам, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: тем, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: тем, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: самым, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: подвергал, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: их, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: экспериментальному, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: воздействию, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: Такой, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: отрицательный, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: контроль, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: будет, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: недействительным, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: а, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: Чтобы, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: поставить, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: отрицательный, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: контроль, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: нужно, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: не, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: добавлять, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: к, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: клеткам, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
Text: противовирусный, Number: 22, Confidence: 0.35, Bbox: [62.342227935791016, 58.56137466430664, 2297.810791015625, 1881.9925537109375]
