Text: Данный, Number: 28, Confidence: 0.48, Bbox: [16.843536376953125, 750.0256958007812, 2308.761962890625, 2493.575439453125]
Text: бланк, Number: 28, Confidence: 0.48, Bbox: [16.843536376953125, 750.0256958007812, 2308.761962890625, 2493.575439453125]
Text: использовать, Number: 28, Confidence: 0.48, Bbox: [16.843536376953125, 750.0256958007812, 2308.761962890625, 2493.575439453125]
Text: только, Number: 28, Confidence: 0.48, Bbox: [16.843536376953125, 750.0256958007812, 2308.761962890625, 2493.575439453125]
Text: после, Number: 28, Confidence: 0.48, Bbox: [16.843536376953125, 750.0256958007812, 2308.761962890625, 2493.575439453125]
Text: заполнения, Number: 28, Confidence: 0.48, Bbox: [16.843536376953125, 750.0256958007812, 2308.761962890625, 2493.575439453125]
Text: бланка, Number: 28, Confidence: 0.48, Bbox: [16.843536376953125, 750.0256958007812, 2308.761962890625, 2493.575439453125]
Text: ответов, Number: 28, Confidence: 0.48, Bbox: [16.843536376953125, 750.0256958007812, 2308.761962890625, 2493.575439453125]
Text: -с, Number: 28, Confidence: 0.48, Bbox: [16.843536376953125, 750.0256958007812, 2308.761962890625, 2493.575439453125]
Text: а, Number: 28, Confidence: 0.48, Bbox: [16.843536376953125, 750.0256958007812, 2308.761962890625, 2493.575439453125]
Text: лист, Number: 28, Confidence: 0.48, Bbox: [16.843536376953125, 750.0256958007812, 2308.761962890625, 2493.575439453125]
Text: а, Number: 28, Confidence: 0.48, Bbox: [16.843536376953125, 750.0256958007812, 2308.761962890625, 2493.575439453125]
Text: -с, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: инстинкт, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: быстрое, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: машинальное, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: действие, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: организма, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: на, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: раздражитель, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: например, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: дотронувшись, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: на, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: человека, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: было, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: совершено, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: действие, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: угрожающее, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: его, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: жизни, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: человек, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: машинально, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: стал, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: убегать, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: так, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: как, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: у, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: него, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: присутствует, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: инстинкт, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: самосохранения, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: Безусловный, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: рефлекс-ределеке, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: с, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: органами, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: чувств, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: -с, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: зрительный, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
Text: центр, Number: 22, Confidence: 0.40, Bbox: [47.6676139831543, 44.9591178894043, 2292.15185546875, 818.4855346679688]
