Text: no23., Number: 22, Confidence: 0.65, Bbox: [74.9830322265625, 68.64645385742188, 2286.410400390625, 1779.4334716796875]
Text: что, Number: 22, Confidence: 0.65, Bbox: [74.9830322265625, 68.64645385742188, 2286.410400390625, 1779.4334716796875]
Text: тестируемый, Number: 22, Confidence: 0.65, Bbox: [74.9830322265625, 68.64645385742188, 2286.410400390625, 1779.4334716796875]
Text: препарат, Number: 22, Confidence: 0.65, Bbox: [74.9830322265625, 68.64645385742188, 2286.410400390625, 1779.4334716796875]
Text: -с, Number: 22, Confidence: 0.65, Bbox: [74.9830322265625, 68.64645385742188, 2286.410400390625, 1779.4334716796875]
Text: утверждать, Number: 22, Confidence: 0.65, Bbox: [74.9830322265625, 68.64645385742188, 2286.410400390625, 1779.4334716796875]
Text: что, Number: 22, Confidence: 0.65, Bbox: [74.9830322265625, 68.64645385742188, 2286.410400390625, 1779.4334716796875]
Text: тестируем, Number: 22, Confidence: 0.65, Bbox: [74.9830322265625, 68.64645385742188, 2286.410400390625, 1779.4334716796875]
Text: разруш, Number: 22, Confidence: 0.65, Bbox: [74.9830322265625, 68.64645385742188, 2286.410400390625, 1779.4334716796875]
Text: вкушает, Number: 22, Confidence: 0.65, Bbox: [74.9830322265625, 68.64645385742188, 2286.410400390625, 1779.4334716796875]
Text: вирусные, Number: 22, Confidence: 0.65, Bbox: [74.9830322265625, 68.64645385742188, 2286.410400390625, 1779.4334716796875]
Text: частицы, Number: 22, Confidence: 0.65, Bbox: [74.9830322265625, 68.64645385742188, 2286.410400390625, 1779.4334716796875]
Text: можно, Number: 22, Confidence: 0.65, Bbox: [74.9830322265625, 68.64645385742188, 2286.410400390625, 1779.4334716796875]
Text: так, Number: 22, Confidence: 0.65, Bbox: [74.9830322265625, 68.64645385742188, 2286.410400390625, 1779.4334716796875]
Text: как, Number: 22, Confidence: 0.65, Bbox: [74.9830322265625, 68.64645385742188, 2286.410400390625, 1779.4334716796875]
