Text: Данный, Number: 24, Confidence: 0.45, Bbox: [42.38153076171875, 1551.0548095703125, 2305.3681640625, 2590.0]
Text: бланк, Number: 24, Confidence: 0.45, Bbox: [42.38153076171875, 1551.0548095703125, 2305.3681640625, 2590.0]
Text: использовать, Number: 24, Confidence: 0.45, Bbox: [42.38153076171875, 1551.0548095703125, 2305.3681640625, 2590.0]
Text: только, Number: 24, Confidence: 0.45, Bbox: [42.38153076171875, 1551.0548095703125, 2305.3681640625, 2590.0]
Text: после, Number: 24, Confidence: 0.45, Bbox: [42.38153076171875, 1551.0548095703125, 2305.3681640625, 2590.0]
Text: заполнения, Number: 24, Confidence: 0.45, Bbox: [42.38153076171875, 1551.0548095703125, 2305.3681640625, 2590.0]
Text: бланка, Number: 24, Confidence: 0.45, Bbox: [42.38153076171875, 1551.0548095703125, 2305.3681640625, 2590.0]
Text: ответов, Number: 24, Confidence: 0.45, Bbox: [42.38153076171875, 1551.0548095703125, 2305.3681640625, 2590.0]
Text: -с, Number: 24, Confidence: 0.45, Bbox: [42.38153076171875, 1551.0548095703125, 2305.3681640625, 2590.0]
Text: а, Number: 24, Confidence: 0.45, Bbox: [42.38153076171875, 1551.0548095703125, 2305.3681640625, 2590.0]
Text: ЛИСТ, Number: 24, Confidence: 0.45, Bbox: [42.38153076171875, 1551.0548095703125, 2305.3681640625, 2590.0]
Text: Т, Number: 24, Confidence: 0.45, Bbox: [42.38153076171875, 1551.0548095703125, 2305.3681640625, 2590.0]
Text: мозге, Number: 24, Confidence: 0.45, Bbox: [42.38153076171875, 1551.0548095703125, 2305.3681640625, 2590.0]
Text: кора, Number: 24, Confidence: 0.45, Bbox: [42.38153076171875, 1551.0548095703125, 2305.3681640625, 2590.0]
Text: -с, Number: 24, Confidence: 0.45, Bbox: [42.38153076171875, 1551.0548095703125, 2305.3681640625, 2590.0]
Text: внешний, Number: 24, Confidence: 0.45, Bbox: [42.38153076171875, 1551.0548095703125, 2305.3681640625, 2590.0]
Text: раздражитель, Number: 24, Confidence: 0.45, Bbox: [42.38153076171875, 1551.0548095703125, 2305.3681640625, 2590.0]
Text: двигательный, Number: 24, Confidence: 0.45, Bbox: [42.38153076171875, 1551.0548095703125, 2305.3681640625, 2590.0]
Text: нейронвставочный, Number: 24, Confidence: 0.45, Bbox: [42.38153076171875, 1551.0548095703125, 2305.3681640625, 2590.0]
Text: -с, Number: 24, Confidence: 0.45, Bbox: [42.38153076171875, 1551.0548095703125, 2305.3681640625, 2590.0]
Text: слюноотделение, Number: 24, Confidence: 0.45, Bbox: [42.38153076171875, 1551.0548095703125, 2305.3681640625, 2590.0]
Text: араб, Number: 24, Confidence: 0.45, Bbox: [42.38153076171875, 1551.0548095703125, 2305.3681640625, 2590.0]
Text: больших, Number: 24, Confidence: 0.45, Bbox: [42.38153076171875, 1551.0548095703125, 2305.3681640625, 2590.0]
Text: полушарий, Number: 24, Confidence: 0.45, Bbox: [42.38153076171875, 1551.0548095703125, 2305.3681640625, 2590.0]
Text: нейрончувствительный, Number: 24, Confidence: 0.45, Bbox: [42.38153076171875, 1551.0548095703125, 2305.3681640625, 2590.0]
Text: -с, Number: 24, Confidence: 0.45, Bbox: [42.38153076171875, 1551.0548095703125, 2305.3681640625, 2590.0]
Text: Высокое, Number: 24, Confidence: 0.45, Bbox: [42.38153076171875, 1551.0548095703125, 2305.3681640625, 2590.0]
Text: давление, Number: 24, Confidence: 0.45, Bbox: [42.38153076171875, 1551.0548095703125, 2305.3681640625, 2590.0]
Text: у, Number: 24, Confidence: 0.45, Bbox: [42.38153076171875, 1551.0548095703125, 2305.3681640625, 2590.0]
Text: жирафов, Number: 24, Confidence: 0.45, Bbox: [42.38153076171875, 1551.0548095703125, 2305.3681640625, 2590.0]
Text: наблюдается, Number: 24, Confidence: 0.45, Bbox: [42.38153076171875, 1551.0548095703125, 2305.3681640625, 2590.0]
Text: из-за, Number: 24, Confidence: 0.45, Bbox: [42.38153076171875, 1551.0548095703125, 2305.3681640625, 2590.0]
