Text: ВНИМАНИЕ, Number: 28, Confidence: 0.61, Bbox: [667.7079467773438, 1016.8175659179688, 2310.0, 2552.03271484375]
Text: Все, Number: 28, Confidence: 0.61, Bbox: [667.7079467773438, 1016.8175659179688, 2310.0, 2552.03271484375]
Text: бланки, Number: 28, Confidence: 0.61, Bbox: [667.7079467773438, 1016.8175659179688, 2310.0, 2552.03271484375]
Text: и, Number: 28, Confidence: 0.61, Bbox: [667.7079467773438, 1016.8175659179688, 2310.0, 2552.03271484375]
Text: контрольные, Number: 28, Confidence: 0.61, Bbox: [667.7079467773438, 1016.8175659179688, 2310.0, 2552.03271484375]
Text: измерительные, Number: 28, Confidence: 0.61, Bbox: [667.7079467773438, 1016.8175659179688, 2310.0, 2552.03271484375]
Text: материальные, Number: 28, Confidence: 0.61, Bbox: [667.7079467773438, 1016.8175659179688, 2310.0, 2552.03271484375]
Text: материальны, Number: 28, Confidence: 0.61, Bbox: [667.7079467773438, 1016.8175659179688, 2310.0, 2552.03271484375]
Text: рассматриваются, Number: 28, Confidence: 0.61, Bbox: [667.7079467773438, 1016.8175659179688, 2310.0, 2552.03271484375]
Text: в, Number: 28, Confidence: 0.61, Bbox: [667.7079467773438, 1016.8175659179688, 2310.0, 2552.03271484375]
Text: комплекте, Number: 28, Confidence: 0.61, Bbox: [667.7079467773438, 1016.8175659179688, 2310.0, 2552.03271484375]
Text: дано, Number: 28, Confidence: 0.35, Bbox: [0.0, 37.109127044677734, 632.4636840820312, 1016.1103515625]
Text: ПЕРВОЕ, Number: 28, Confidence: 0.48, Bbox: [659.93017578125, 56.96772003173828, 2294.6982421875, 905.1659545898438]
Text: решение, Number: 28, Confidence: 0.48, Bbox: [659.93017578125, 56.96772003173828, 2294.6982421875, 905.1659545898438]
Text: скрещивание, Number: 28, Confidence: 0.48, Bbox: [659.93017578125, 56.96772003173828, 2294.6982421875, 905.1659545898438]
Text: -с, Number: 28, Confidence: 0.35, Bbox: [0.0, 37.109127044677734, 632.4636840820312, 1016.1103515625]
Text: ГИПЕРТРИХОЗА, Number: 28, Confidence: 0.35, Bbox: [0.0, 37.109127044677734, 632.4636840820312, 1016.1103515625]
Text: -с, Number: 28, Confidence: 0.35, Bbox: [0.0, 37.109127044677734, 632.4636840820312, 1016.1103515625]
Text: -с, Number: 28, Confidence: 0.48, Bbox: [659.93017578125, 56.96772003173828, 2294.6982421875, 905.1659545898438]
Text: а, Number: 28, Confidence: 0.48, Bbox: [659.93017578125, 56.96772003173828, 2294.6982421875, 905.1659545898438]
Text: а, Number: 28, Confidence: 0.48, Bbox: [659.93017578125, 56.96772003173828, 2294.6982421875, 905.1659545898438]
Text: а, Number: 28, Confidence: 0.48, Bbox: [659.93017578125, 56.96772003173828, 2294.6982421875, 905.1659545898438]
Text: Ха, Number: 28, Confidence: 0.48, Bbox: [659.93017578125, 56.96772003173828, 2294.6982421875, 905.1659545898438]
Text: ехав, Number: 28, Confidence: 0.48, Bbox: [659.93017578125, 56.96772003173828, 2294.6982421875, 905.1659545898438]
Text: наличие, Number: 28, Confidence: 0.48, Bbox: [659.93017578125, 56.96772003173828, 2294.6982421875, 905.1659545898438]
Text: ГИПЕРТРИХОЗА, Number: 28, Confidence: 0.35, Bbox: [0.0, 37.109127044677734, 632.4636840820312, 1016.1103515625]
Text: отсутствие, Number: 28, Confidence: 0.35, Bbox: [0.0, 37.109127044677734, 632.4636840820312, 1016.1103515625]
Text: АНОМАЛИИ, Number: 28, Confidence: 0.48, Bbox: [659.93017578125, 56.96772003173828, 2294.6982421875, 905.1659545898438]
Text: В, Number: 28, Confidence: 0.48, Bbox: [659.93017578125, 56.96772003173828, 2294.6982421875, 905.1659545898438]
Text: кисти, Number: 28, Confidence: 0.48, Bbox: [659.93017578125, 56.96772003173828, 2294.6982421875, 905.1659545898438]
Text: ОТСУТСТВИЕ, Number: 28, Confidence: 0.48, Bbox: [659.93017578125, 56.96772003173828, 2294.6982421875, 905.1659545898438]
Text: гипертрихоза, Number: 28, Confidence: 0.48, Bbox: [659.93017578125, 56.96772003173828, 2294.6982421875, 905.1659545898438]
Text: АНОМАЛИЯ, Number: 28, Confidence: 0.48, Bbox: [659.93017578125, 56.96772003173828, 2294.6982421875, 905.1659545898438]
Text: В, Number: 28, Confidence: 0.48, Bbox: [659.93017578125, 56.96772003173828, 2294.6982421875, 905.1659545898438]
Text: кисти, Number: 28, Confidence: 0.48, Bbox: [659.93017578125, 56.96772003173828, 2294.6982421875, 905.1659545898438]
Text: НАЛИЧИЕ, Number: 28, Confidence: 0.48, Bbox: [659.93017578125, 56.96772003173828, 2294.6982421875, 905.1659545898438]
Text: ГИПЕРТРИХОЗА, Number: 28, Confidence: 0.48, Bbox: [659.93017578125, 56.96772003173828, 2294.6982421875, 905.1659545898438]
Text: РАЗВИТИИ, Number: 28, Confidence: 0.48, Bbox: [659.93017578125, 56.96772003173828, 2294.6982421875, 905.1659545898438]
Text: КИСТИ, Number: 28, Confidence: 0.48, Bbox: [659.93017578125, 56.96772003173828, 2294.6982421875, 905.1659545898438]
Text: -с, Number: 28, Confidence: 0.48, Bbox: [659.93017578125, 56.96772003173828, 2294.6982421875, 905.1659545898438]
Text: -некроссоверные, Number: 28, Confidence: 0.48, Bbox: [659.93017578125, 56.96772003173828, 2294.6982421875, 905.1659545898438]
Text: кроссовере, Number: 28, Confidence: 0.48, Bbox: [659.93017578125, 56.96772003173828, 2294.6982421875, 905.1659545898438]
Text: АНОМАЛИИ, Number: 28, Confidence: 0.48, Bbox: [659.93017578125, 56.96772003173828, 2294.6982421875, 905.1659545898438]
Text: В, Number: 28, Confidence: 0.35, Bbox: [0.0, 37.109127044677734, 632.4636840820312, 1016.1103515625]
Text: развитии, Number: 28, Confidence: 0.35, Bbox: [0.0, 37.109127044677734, 632.4636840820312, 1016.1103515625]
Text: кисти, Number: 28, Confidence: 0.48, Bbox: [659.93017578125, 56.96772003173828, 2294.6982421875, 905.1659545898438]
Text: Найти, Number: 28, Confidence: 0.48, Bbox: [659.93017578125, 56.96772003173828, 2294.6982421875, 905.1659545898438]
Text: Возможные, Number: 28, Confidence: 0.48, Bbox: [659.93017578125, 56.96772003173828, 2294.6982421875, 905.1659545898438]
Text: фенотипы, Number: 28, Confidence: 0.35, Bbox: [0.0, 37.109127044677734, 632.4636840820312, 1016.1103515625]
Text: и, Number: 28, Confidence: 0.35, Bbox: [0.0, 37.109127044677734, 632.4636840820312, 1016.1103515625]
Text: генотипы, Number: 28, Confidence: 0.35, Bbox: [0.0, 37.109127044677734, 632.4636840820312, 1016.1103515625]
Text: рей, Number: 28, Confidence: 0.35, Bbox: [0.0, 37.109127044677734, 632.4636840820312, 1016.1103515625]
Text: -с, Number: 28, Confidence: 0.35, Bbox: [0.0, 37.109127044677734, 632.4636840820312, 1016.1103515625]
Text: -с, Number: 28, Confidence: 0.47, Bbox: [0.0, 1049.1646728515625, 639.6021118164062, 2573.057373046875]
Text: отсутствие, Number: 28, Confidence: 0.61, Bbox: [667.7079467773438, 1016.8175659179688, 2310.0, 2552.03271484375]
Text: аномалии, Number: 28, Confidence: 0.61, Bbox: [667.7079467773438, 1016.8175659179688, 2310.0, 2552.03271484375]
Text: в, Number: 28, Confidence: 0.61, Bbox: [667.7079467773438, 1016.8175659179688, 2310.0, 2552.03271484375]
Text: развитии, Number: 28, Confidence: 0.61, Bbox: [667.7079467773438, 1016.8175659179688, 2310.0, 2552.03271484375]
Text: кисти, Number: 28, Confidence: 0.61, Bbox: [667.7079467773438, 1016.8175659179688, 2310.0, 2552.03271484375]
Text: ОТСУТСТВИЕ, Number: 28, Confidence: 0.47, Bbox: [0.0, 1049.1646728515625, 639.6021118164062, 2573.057373046875]
Text: ГИПЕРТРИХОЗА, Number: 28, Confidence: 0.61, Bbox: [667.7079467773438, 1016.8175659179688, 2310.0, 2552.03271484375]
Text: ХА, Number: 28, Confidence: 0.61, Bbox: [667.7079467773438, 1016.8175659179688, 2310.0, 2552.03271484375]
Text: аномалия, Number: 28, Confidence: 0.61, Bbox: [667.7079467773438, 1016.8175659179688, 2310.0, 2552.03271484375]
Text: В, Number: 28, Confidence: 0.61, Bbox: [667.7079467773438, 1016.8175659179688, 2310.0, 2552.03271484375]
Text: РАЗВИТИИ, Number: 28, Confidence: 0.61, Bbox: [667.7079467773438, 1016.8175659179688, 2310.0, 2552.03271484375]
