Text: Все, Number: 22, Confidence: 0.59, Bbox: [39.27499008178711, 44.84055709838867, 2257.8984375, 913.2607421875]
Text: бланки, Number: 22, Confidence: 0.59, Bbox: [39.27499008178711, 44.84055709838867, 2257.8984375, 913.2607421875]
Text: и, Number: 22, Confidence: 0.59, Bbox: [39.27499008178711, 44.84055709838867, 2257.8984375, 913.2607421875]
Text: контрольные, Number: 22, Confidence: 0.59, Bbox: [39.27499008178711, 44.84055709838867, 2257.8984375, 913.2607421875]
Text: измерительные, Number: 22, Confidence: 0.59, Bbox: [39.27499008178711, 44.84055709838867, 2257.8984375, 913.2607421875]
Text: материалы, Number: 22, Confidence: 0.59, Bbox: [39.27499008178711, 44.84055709838867, 2257.8984375, 913.2607421875]
Text: рассматриваются, Number: 22, Confidence: 0.59, Bbox: [39.27499008178711, 44.84055709838867, 2257.8984375, 913.2607421875]
Text: в, Number: 22, Confidence: 0.59, Bbox: [39.27499008178711, 44.84055709838867, 2257.8984375, 913.2607421875]
Text: комплекте, Number: 22, Confidence: 0.59, Bbox: [39.27499008178711, 44.84055709838867, 2257.8984375, 913.2607421875]
Text: -с, Number: 22, Confidence: 0.59, Bbox: [39.27499008178711, 44.84055709838867, 2257.8984375, 913.2607421875]
Text: -с, Number: 22, Confidence: 0.59, Bbox: [39.27499008178711, 44.84055709838867, 2257.8984375, 913.2607421875]
Text: -с, Number: 22, Confidence: 0.59, Bbox: [39.27499008178711, 44.84055709838867, 2257.8984375, 913.2607421875]
Text: безусловный, Number: 22, Confidence: 0.59, Bbox: [39.27499008178711, 44.84055709838867, 2257.8984375, 913.2607421875]
Text: рефлекс, Number: 22, Confidence: 0.59, Bbox: [39.27499008178711, 44.84055709838867, 2257.8984375, 913.2607421875]
Text: слюноотделения, Number: 22, Confidence: 0.59, Bbox: [39.27499008178711, 44.84055709838867, 2257.8984375, 913.2607421875]
Text: и, Number: 22, Confidence: 0.59, Bbox: [39.27499008178711, 44.84055709838867, 2257.8984375, 913.2607421875]
Text: отсутствует, Number: 22, Confidence: 0.59, Bbox: [39.27499008178711, 44.84055709838867, 2257.8984375, 913.2607421875]
