Text: Все, Number: 22, Confidence: 0.51, Bbox: [7.58146858215332, 39.22417068481445, 2257.25732421875, 568.5817260742188]
Text: бланки, Number: 22, Confidence: 0.51, Bbox: [7.58146858215332, 39.22417068481445, 2257.25732421875, 568.5817260742188]
Text: и, Number: 22, Confidence: 0.51, Bbox: [7.58146858215332, 39.22417068481445, 2257.25732421875, 568.5817260742188]
Text: контрольные, Number: 22, Confidence: 0.51, Bbox: [7.58146858215332, 39.22417068481445, 2257.25732421875, 568.5817260742188]
Text: измерительные, Number: 22, Confidence: 0.51, Bbox: [7.58146858215332, 39.22417068481445, 2257.25732421875, 568.5817260742188]
Text: материалы, Number: 22, Confidence: 0.51, Bbox: [7.58146858215332, 39.22417068481445, 2257.25732421875, 568.5817260742188]
Text: рассматриваются, Number: 22, Confidence: 0.51, Bbox: [7.58146858215332, 39.22417068481445, 2257.25732421875, 568.5817260742188]
Text: в, Number: 22, Confidence: 0.51, Bbox: [7.58146858215332, 39.22417068481445, 2257.25732421875, 568.5817260742188]
Text: комплекте, Number: 22, Confidence: 0.51, Bbox: [7.58146858215332, 39.22417068481445, 2257.25732421875, 568.5817260742188]
Text: -де, Number: 22, Confidence: 0.51, Bbox: [7.58146858215332, 39.22417068481445, 2257.25732421875, 568.5817260742188]
Text: Отрицательный, Number: 22, Confidence: 0.51, Bbox: [7.58146858215332, 39.22417068481445, 2257.25732421875, 568.5817260742188]
Text: контроль, Number: 22, Confidence: 0.51, Bbox: [7.58146858215332, 39.22417068481445, 2257.25732421875, 568.5817260742188]
Text: не, Number: 22, Confidence: 0.51, Bbox: [7.58146858215332, 39.22417068481445, 2257.25732421875, 568.5817260742188]
Text: является, Number: 22, Confidence: 0.51, Bbox: [7.58146858215332, 39.22417068481445, 2257.25732421875, 568.5817260742188]
Text: адекватным, Number: 22, Confidence: 0.51, Bbox: [7.58146858215332, 39.22417068481445, 2257.25732421875, 568.5817260742188]
Text: родится, Number: 22, Confidence: 0.51, Bbox: [7.58146858215332, 39.22417068481445, 2257.25732421875, 568.5817260742188]
Text: адекватным, Number: 22, Confidence: 0.51, Bbox: [7.58146858215332, 39.22417068481445, 2257.25732421875, 568.5817260742188]
Text: иным, Number: 22, Confidence: 0.51, Bbox: [7.58146858215332, 39.22417068481445, 2257.25732421875, 568.5817260742188]
Text: ротному, Number: 22, Confidence: 0.51, Bbox: [7.58146858215332, 39.22417068481445, 2257.25732421875, 568.5817260742188]
Text: что, Number: 22, Confidence: 0.51, Bbox: [7.58146858215332, 39.22417068481445, 2257.25732421875, 568.5817260742188]
Text: за, Number: 22, Confidence: 0.51, Bbox: [7.58146858215332, 39.22417068481445, 2257.25732421875, 568.5817260742188]
Text: противовирусные, Number: 22, Confidence: 0.51, Bbox: [7.58146858215332, 39.22417068481445, 2257.25732421875, 568.5817260742188]
Text: препараты, Number: 22, Confidence: 0.51, Bbox: [7.58146858215332, 39.22417068481445, 2257.25732421875, 568.5817260742188]
Text: из, Number: 22, Confidence: 0.51, Bbox: [7.58146858215332, 39.22417068481445, 2257.25732421875, 568.5817260742188]
