Text: Все, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: бланки, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: и, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: контрольные, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: измерительные, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: материалы, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: рассматриваются, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: вбиваются, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: в, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: комплекте, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: no22), Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: Данный, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: отрицательный, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: контроль, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: нельзя, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: назвать, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: чреват, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: ным, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: так, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: как, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: противовирусный, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: аппарат, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: будет, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: сказывать, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: воздействие, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: на, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: исследуемые, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: клетки, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: человека, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: Для, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: постановки, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: отрицательного, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: контроля, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: нужно, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: не, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: добавлять, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: заманенные, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: лекарственный, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: препарат, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: в, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: клетки, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: человека, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: Остальные, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: параметры, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: эксперимента, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: нужно, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: оставить, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: без, Number: 22, Confidence: 0.46, Bbox: [70.86526489257812, 53.98758316040039, 2310.0, 807.1964111328125]
Text: изменений, Number: 22, Confidence: 0.36, Bbox: [31.937807083129883, 39.65957260131836, 2298.3603515625, 1421.2239990234375]
Text: 123), Number: 22, Confidence: 0.36, Bbox: [31.937807083129883, 39.65957260131836, 2298.3603515625, 1421.2239990234375]
Text: О, Number: 22, Confidence: 0.36, Bbox: [31.937807083129883, 39.65957260131836, 2298.3603515625, 1421.2239990234375]
Text: Тестируемый, Number: 22, Confidence: 0.36, Bbox: [31.937807083129883, 39.65957260131836, 2298.3603515625, 1421.2239990234375]
Text: препарат, Number: 22, Confidence: 0.36, Bbox: [31.937807083129883, 39.65957260131836, 2298.3603515625, 1421.2239990234375]
Text: лишь, Number: 22, Confidence: 0.36, Bbox: [31.937807083129883, 39.65957260131836, 2298.3603515625, 1421.2239990234375]
Text: частично, Number: 22, Confidence: 0.36, Bbox: [31.937807083129883, 39.65957260131836, 2298.3603515625, 1421.2239990234375]
Text: разрушает, Number: 22, Confidence: 0.36, Bbox: [31.937807083129883, 39.65957260131836, 2298.3603515625, 1421.2239990234375]
Text: вирусные, Number: 22, Confidence: 0.36, Bbox: [31.937807083129883, 39.65957260131836, 2298.3603515625, 1421.2239990234375]
Text: частицы, Number: 22, Confidence: 0.36, Bbox: [31.937807083129883, 39.65957260131836, 2298.3603515625, 1421.2239990234375]
Text: Препарат, Number: 22, Confidence: 0.36, Bbox: [31.937807083129883, 39.65957260131836, 2298.3603515625, 1421.2239990234375]
Text: частично, Number: 22, Confidence: 0.36, Bbox: [31.937807083129883, 39.65957260131836, 2298.3603515625, 1421.2239990234375]
Text: снизил, Number: 22, Confidence: 0.36, Bbox: [31.937807083129883, 39.65957260131836, 2298.3603515625, 1421.2239990234375]
Text: количество, Number: 22, Confidence: 0.36, Bbox: [31.937807083129883, 39.65957260131836, 2298.3603515625, 1421.2239990234375]
Text: вирусных, Number: 22, Confidence: 0.36, Bbox: [31.937807083129883, 39.65957260131836, 2298.3603515625, 1421.2239990234375]
Text: частиц, Number: 22, Confidence: 0.36, Bbox: [31.937807083129883, 39.65957260131836, 2298.3603515625, 1421.2239990234375]
Text: в, Number: 22, Confidence: 0.36, Bbox: [31.937807083129883, 39.65957260131836, 2298.3603515625, 1421.2239990234375]
Text: образцах, Number: 22, Confidence: 0.36, Bbox: [31.937807083129883, 39.65957260131836, 2298.3603515625, 1421.2239990234375]
Text: спустя, Number: 22, Confidence: 0.36, Bbox: [31.937807083129883, 39.65957260131836, 2298.3603515625, 1421.2239990234375]
Text: -с, Number: 22, Confidence: 0.36, Bbox: [31.937807083129883, 39.65957260131836, 2298.3603515625, 1421.2239990234375]
Text: часов, Number: 22, Confidence: 0.36, Bbox: [31.937807083129883, 39.65957260131836, 2298.3603515625, 1421.2239990234375]
Text: после, Number: 22, Confidence: 0.36, Bbox: [31.937807083129883, 39.65957260131836, 2298.3603515625, 1421.2239990234375]
Text: введения, Number: 22, Confidence: 0.36, Bbox: [31.937807083129883, 39.65957260131836, 2298.3603515625, 1421.2239990234375]
Text: однако, Number: 22, Confidence: 0.36, Bbox: [31.937807083129883, 39.65957260131836, 2298.3603515625, 1421.2239990234375]
Text: затем, Number: 22, Confidence: 0.36, Bbox: [31.937807083129883, 39.65957260131836, 2298.3603515625, 1421.2239990234375]
Text: его, Number: 22, Confidence: 0.36, Bbox: [31.937807083129883, 39.65957260131836, 2298.3603515625, 1421.2239990234375]
Text: активно, Number: 22, Confidence: 0.36, Bbox: [31.937807083129883, 39.65957260131836, 2298.3603515625, 1421.2239990234375]
Text: снизилась, Number: 24, Confidence: 0.33, Bbox: [28.831514358520508, 1330.1685791015625, 2299.551513671875, 2590.0]
Text: -с, Number: 24, Confidence: 0.33, Bbox: [28.831514358520508, 1330.1685791015625, 2299.551513671875, 2590.0]
Text: Биохимический, Number: 24, Confidence: 0.33, Bbox: [28.831514358520508, 1330.1685791015625, 2299.551513671875, 2590.0]
Text: метод, Number: 24, Confidence: 0.33, Bbox: [28.831514358520508, 1330.1685791015625, 2299.551513671875, 2590.0]
Text: Вирусы, Number: 24, Confidence: 0.33, Bbox: [28.831514358520508, 1330.1685791015625, 2299.551513671875, 2590.0]
Text: способны, Number: 24, Confidence: 0.33, Bbox: [28.831514358520508, 1330.1685791015625, 2299.551513671875, 2590.0]
Text: мутировать, Number: 24, Confidence: 0.33, Bbox: [28.831514358520508, 1330.1685791015625, 2299.551513671875, 2590.0]
Text: Имеют, Number: 24, Confidence: 0.33, Bbox: [28.831514358520508, 1330.1685791015625, 2299.551513671875, 2590.0]
