Text: no26., Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: -с, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: Наиболее, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: древние, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: предки, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: сумчатых, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: обитали, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: на, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: территории, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: современной, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: Евразии, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: Южной, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: и, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: Северной, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: америки, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: австралиек, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: которые, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: раст, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: раньше, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: были, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: одним, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: материком, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: -с, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: Однако, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: спустя, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: много, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: лет, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: новые, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: обявылосьчишь, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: новые, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: континенты, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: из, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: из, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: одного, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: большого, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: старого, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: Сумчатые, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: непод, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: года, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: водившиеся, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: территории, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: Австралии, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: ходил, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: и, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: Южной, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: Америки, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: там, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: и, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: остались, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: А, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: те, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: сумчатые, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: а, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: которые, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: находились, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: на, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: на, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: территории, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: Евразии, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
Text: и, Number: 22, Confidence: 0.30, Bbox: [68.818115234375, 108.24007415771484, 2301.49560546875, 2552.0029296875]
