Text: no28, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: дано, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: аномалии, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: развитии, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: кисти, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: отсутствие, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: гномами, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: в, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: цветки, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: пистик, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: В, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: -с, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: отсутствие, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: гипертрихоза, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: а, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: -с, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: р, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: о, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: ха-ха, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: х, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: а, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: отсутствие, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: саморазвитии, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: калий, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: в, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: развитии, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: кисти, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: отсутствие, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: твиде, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: аномалия, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: развития, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: кисти, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: гипертрихоз, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: недостоверные, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: красковарные, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: -де, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: девочки, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: а, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: отсутствие, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: аномалий, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: в, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: развитии, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: кисти, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: за, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: отсутствие, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: за, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: виде, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: гипертрихоз, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: биномами, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
Text: в, Number: 28, Confidence: 0.96, Bbox: [17.60677146911621, 75.4908676147461, 2286.708740234375, 2590.0]
