Text: а, Number: 28, Confidence: 0.68, Bbox: [28.1063175201416, 73.58377075195312, 2298.708984375, 2331.778076171875]
Text: а, Number: 28, Confidence: 0.68, Bbox: [28.1063175201416, 73.58377075195312, 2298.708984375, 2331.778076171875]
Text: а, Number: 28, Confidence: 0.68, Bbox: [28.1063175201416, 73.58377075195312, 2298.708984375, 2331.778076171875]
Text: а, Number: 28, Confidence: 0.68, Bbox: [28.1063175201416, 73.58377075195312, 2298.708984375, 2331.778076171875]
Text: а, Number: 28, Confidence: 0.68, Bbox: [28.1063175201416, 73.58377075195312, 2298.708984375, 2331.778076171875]
Text: а, Number: 28, Confidence: 0.68, Bbox: [28.1063175201416, 73.58377075195312, 2298.708984375, 2331.778076171875]
Text: -с, Number: 28, Confidence: 0.68, Bbox: [28.1063175201416, 73.58377075195312, 2298.708984375, 2331.778076171875]
Text: а, Number: 28, Confidence: 0.68, Bbox: [28.1063175201416, 73.58377075195312, 2298.708984375, 2331.778076171875]
Text: а, Number: 28, Confidence: 0.68, Bbox: [28.1063175201416, 73.58377075195312, 2298.708984375, 2331.778076171875]
Text: -с, Number: 28, Confidence: 0.68, Bbox: [28.1063175201416, 73.58377075195312, 2298.708984375, 2331.778076171875]
Text: -с, Number: 28, Confidence: 0.68, Bbox: [28.1063175201416, 73.58377075195312, 2298.708984375, 2331.778076171875]
Text: -де, Number: 28, Confidence: 0.68, Bbox: [28.1063175201416, 73.58377075195312, 2298.708984375, 2331.778076171875]
Text: 0,99, Number: 28, Confidence: 0.68, Bbox: [28.1063175201416, 73.58377075195312, 2298.708984375, 2331.778076171875]
Text: частота, Number: 28, Confidence: 0.68, Bbox: [28.1063175201416, 73.58377075195312, 2298.708984375, 2331.778076171875]
Text: а, Number: 28, Confidence: 0.68, Bbox: [28.1063175201416, 73.58377075195312, 2298.708984375, 2331.778076171875]
Text: генотипа, Number: 28, Confidence: 0.68, Bbox: [28.1063175201416, 73.58377075195312, 2298.708984375, 2331.778076171875]
Text: аа-(дз), Number: 28, Confidence: 0.68, Bbox: [28.1063175201416, 73.58377075195312, 2298.708984375, 2331.778076171875]
Text: частота, Number: 28, Confidence: 0.68, Bbox: [28.1063175201416, 73.58377075195312, 2298.708984375, 2331.778076171875]
Text: генотипа, Number: 28, Confidence: 0.68, Bbox: [28.1063175201416, 73.58377075195312, 2298.708984375, 2331.778076171875]
Text: аба, Number: 28, Confidence: 0.68, Bbox: [28.1063175201416, 73.58377075195312, 2298.708984375, 2331.778076171875]
Text: -с, Number: 28, Confidence: 0.68, Bbox: [28.1063175201416, 73.58377075195312, 2298.708984375, 2331.778076171875]
Text: (209), Number: 28, Confidence: 0.68, Bbox: [28.1063175201416, 73.58377075195312, 2298.708984375, 2331.778076171875]
