Text: -с, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: -де, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: -с, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: -де, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: -с, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: аномальном, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: кисть, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: нет, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: гипертрихоза, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: аномальная, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: кисть, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: нет, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: гипертрихоза, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: -с, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: -с, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: нормальная, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: кисть, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: нет, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: гипертрихоза, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: нормальная, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: кисть, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: нет, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: гипертрихоза, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: да, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: может, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: родиться, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: Генотип, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: ребенка, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: в, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: ел, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: имеющего, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: кисть, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: и, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: гипертрихоз, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: -с, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: она, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: Его, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: сформировался, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: соединением, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: материнской, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: -с, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: хромосомы, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: с, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: аллелям, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: нормам, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: кисти, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
Text: и, Number: 28, Confidence: 0.66, Bbox: [43.895652770996094, 24.885786056518555, 2273.54052734375, 1937.5113525390625]
