Text: Данный, Number: 27, Confidence: 0.32, Bbox: [1.6171197891235352, 1295.6614990234375, 2287.95556640625, 2590.0]
Text: бланк, Number: 27, Confidence: 0.32, Bbox: [1.6171197891235352, 1295.6614990234375, 2287.95556640625, 2590.0]
Text: использовать, Number: 27, Confidence: 0.32, Bbox: [1.6171197891235352, 1295.6614990234375, 2287.95556640625, 2590.0]
Text: только, Number: 27, Confidence: 0.32, Bbox: [1.6171197891235352, 1295.6614990234375, 2287.95556640625, 2590.0]
Text: после, Number: 27, Confidence: 0.32, Bbox: [1.6171197891235352, 1295.6614990234375, 2287.95556640625, 2590.0]
Text: заполнения, Number: 27, Confidence: 0.32, Bbox: [1.6171197891235352, 1295.6614990234375, 2287.95556640625, 2590.0]
Text: бланка, Number: 27, Confidence: 0.32, Bbox: [1.6171197891235352, 1295.6614990234375, 2287.95556640625, 2590.0]
Text: Ответов, Number: 27, Confidence: 0.32, Bbox: [1.6171197891235352, 1295.6614990234375, 2287.95556640625, 2590.0]
Text: -с, Number: 27, Confidence: 0.32, Bbox: [1.6171197891235352, 1295.6614990234375, 2287.95556640625, 2590.0]
Text: а, Number: 27, Confidence: 0.32, Bbox: [1.6171197891235352, 1295.6614990234375, 2287.95556640625, 2590.0]
Text: лист, Number: 27, Confidence: 0.32, Bbox: [1.6171197891235352, 1295.6614990234375, 2287.95556640625, 2590.0]
Text: а, Number: 27, Confidence: 0.32, Bbox: [1.6171197891235352, 1295.6614990234375, 2287.95556640625, 2590.0]
Text: при, Number: 27, Confidence: 0.32, Bbox: [1.6171197891235352, 1295.6614990234375, 2287.95556640625, 2590.0]
Text: ека, Number: 27, Confidence: 0.32, Bbox: [1.6171197891235352, 1295.6614990234375, 2287.95556640625, 2590.0]
Text: это, Number: 27, Confidence: 0.32, Bbox: [1.6171197891235352, 1295.6614990234375, 2287.95556640625, 2590.0]
Text: при, Number: 27, Confidence: 0.32, Bbox: [1.6171197891235352, 1295.6614990234375, 2287.95556640625, 2590.0]
Text: изм, Number: 27, Confidence: 0.32, Bbox: [1.6171197891235352, 1295.6614990234375, 2287.95556640625, 2590.0]
Text: происходит, Number: 27, Confidence: 0.32, Bbox: [1.6171197891235352, 1295.6614990234375, 2287.95556640625, 2590.0]
Text: бессознательная, Number: 27, Confidence: 0.32, Bbox: [1.6171197891235352, 1295.6614990234375, 2287.95556640625, 2590.0]
Text: реакция, Number: 27, Confidence: 0.32, Bbox: [1.6171197891235352, 1295.6614990234375, 2287.95556640625, 2590.0]
Text: на, Number: 27, Confidence: 0.32, Bbox: [1.6171197891235352, 1295.6614990234375, 2287.95556640625, 2590.0]
Text: раздражитель, Number: 27, Confidence: 0.32, Bbox: [1.6171197891235352, 1295.6614990234375, 2287.95556640625, 2590.0]
Text: -с, Number: 27, Confidence: 0.32, Bbox: [1.6171197891235352, 1295.6614990234375, 2287.95556640625, 2590.0]
Text: раздражитель, Number: 27, Confidence: 0.32, Bbox: [1.6171197891235352, 1295.6614990234375, 2287.95556640625, 2590.0]
Text: -с, Number: 27, Confidence: 0.32, Bbox: [1.6171197891235352, 1295.6614990234375, 2287.95556640625, 2590.0]
Text: анализатор, Number: 27, Confidence: 0.32, Bbox: [1.6171197891235352, 1295.6614990234375, 2287.95556640625, 2590.0]
Text: -с, Number: 27, Confidence: 0.32, Bbox: [1.6171197891235352, 1295.6614990234375, 2287.95556640625, 2590.0]
Text: пищеварительный, Number: 27, Confidence: 0.32, Bbox: [1.6171197891235352, 1295.6614990234375, 2287.95556640625, 2590.0]
Text: анализатор, Number: 27, Confidence: 0.32, Bbox: [1.6171197891235352, 1295.6614990234375, 2287.95556640625, 2590.0]
