Text: no22, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: -с, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: Такой, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: контроль, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: не, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: является, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: адекватным, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: так, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: как, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: он, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: не, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: отображает, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: зависимость, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: количества, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: вирусных, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: частиц, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: от, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: внесения, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: лекарственного, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: препарата, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: в, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: равном, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: виде, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: -с, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: Противовирусный, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: препарат, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: купленный, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: в, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: аптеке, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: может, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: повлиять, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: на, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: количество, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: вирусных, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: частиц, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: в, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: образце, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: взятом, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: для, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: отрицатель, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: ного, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: контроля, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: -с, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: Чтобы, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: отрицательный, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: контра, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: был, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: адекватным, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: необходимо, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: Не, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: вносить, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: никаких, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: препаратов, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: в, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: образец, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: на, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: протяжении, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: всего, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: эксперимента, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: -с, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: стальные, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: параметры, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: эксперимента, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: необходимо, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: оставить, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: без, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: изменений, Number: 22, Confidence: 0.72, Bbox: [21.36539649963379, 68.04537200927734, 2281.43798828125, 1367.02587890625]
Text: no23, Number: 22, Confidence: 0.40, Bbox: [19.737655639648438, 1389.236328125, 2279.82666015625, 2585.68017578125]
Text: -с, Number: 22, Confidence: 0.40, Bbox: [19.737655639648438, 1389.236328125, 2279.82666015625, 2585.68017578125]
Text: нет, Number: 22, Confidence: 0.40, Bbox: [19.737655639648438, 1389.236328125, 2279.82666015625, 2585.68017578125]
Text: так, Number: 22, Confidence: 0.40, Bbox: [19.737655639648438, 1389.236328125, 2279.82666015625, 2585.68017578125]
Text: как, Number: 22, Confidence: 0.40, Bbox: [19.737655639648438, 1389.236328125, 2279.82666015625, 2585.68017578125]
Text: исходя, Number: 22, Confidence: 0.40, Bbox: [19.737655639648438, 1389.236328125, 2279.82666015625, 2585.68017578125]
Text: из, Number: 22, Confidence: 0.40, Bbox: [19.737655639648438, 1389.236328125, 2279.82666015625, 2585.68017578125]
Text: данных, Number: 22, Confidence: 0.40, Bbox: [19.737655639648438, 1389.236328125, 2279.82666015625, 2585.68017578125]
Text: таблицы, Number: 22, Confidence: 0.40, Bbox: [19.737655639648438, 1389.236328125, 2279.82666015625, 2585.68017578125]
