Text: no23., Number: 27, Confidence: 0.64, Bbox: [56.332183837890625, 33.34408187866211, 1948.2596435546875, 410.89385986328125]
Text: -с, Number: 27, Confidence: 0.64, Bbox: [56.332183837890625, 33.34408187866211, 1948.2596435546875, 410.89385986328125]
Text: Особенности, Number: 27, Confidence: 0.64, Bbox: [56.332183837890625, 33.34408187866211, 1948.2596435546875, 410.89385986328125]
Text: жизненного, Number: 27, Confidence: 0.64, Bbox: [56.332183837890625, 33.34408187866211, 1948.2596435546875, 410.89385986328125]
Text: цикла, Number: 27, Confidence: 0.64, Bbox: [56.332183837890625, 33.34408187866211, 1948.2596435546875, 410.89385986328125]
Text: вирусов, Number: 27, Confidence: 0.64, Bbox: [56.332183837890625, 33.34408187866211, 1948.2596435546875, 410.89385986328125]
Text: усложняют, Number: 27, Confidence: 0.77, Bbox: [51.466251373291016, 421.01690673828125, 2299.59521484375, 939.2537841796875]
Text: разработку, Number: 27, Confidence: 0.64, Bbox: [56.332183837890625, 33.34408187866211, 1948.2596435546875, 410.89385986328125]
Text: противовирусных, Number: 27, Confidence: 0.64, Bbox: [56.332183837890625, 33.34408187866211, 1948.2596435546875, 410.89385986328125]
Text: препаратов, Number: 27, Confidence: 0.64, Bbox: [56.332183837890625, 33.34408187866211, 1948.2596435546875, 410.89385986328125]
Text: -с, Number: 27, Confidence: 0.64, Bbox: [56.332183837890625, 33.34408187866211, 1948.2596435546875, 410.89385986328125]
Text: размножение, Number: 27, Confidence: 0.64, Bbox: [56.332183837890625, 33.34408187866211, 1948.2596435546875, 410.89385986328125]
Text: вирусов, Number: 27, Confidence: 0.64, Bbox: [56.332183837890625, 33.34408187866211, 1948.2596435546875, 410.89385986328125]
Text: -с, Number: 27, Confidence: 0.64, Bbox: [56.332183837890625, 33.34408187866211, 1948.2596435546875, 410.89385986328125]
Text: генная, Number: 27, Confidence: 0.64, Bbox: [56.332183837890625, 33.34408187866211, 1948.2596435546875, 410.89385986328125]
Text: no27., Number: 27, Confidence: 0.64, Bbox: [56.332183837890625, 33.34408187866211, 1948.2596435546875, 410.89385986328125]
Text: -с, Number: 27, Confidence: 0.64, Bbox: [56.332183837890625, 33.34408187866211, 1948.2596435546875, 410.89385986328125]
Text: а, Number: 27, Confidence: 0.47, Bbox: [54.1279411315918, 446.1062927246094, 1705.1207275390625, 961.1243896484375]
Text: а, Number: 27, Confidence: 0.47, Bbox: [54.1279411315918, 446.1062927246094, 1705.1207275390625, 961.1243896484375]
Text: -де, Number: 27, Confidence: 0.47, Bbox: [54.1279411315918, 446.1062927246094, 1705.1207275390625, 961.1243896484375]
Text: рамп, Number: 27, Confidence: 0.47, Bbox: [54.1279411315918, 446.1062927246094, 1705.1207275390625, 961.1243896484375]
Text: р, Number: 27, Confidence: 0.47, Bbox: [54.1279411315918, 446.1062927246094, 1705.1207275390625, 961.1243896484375]
Text: частота, Number: 27, Confidence: 0.47, Bbox: [54.1279411315918, 446.1062927246094, 1705.1207275390625, 961.1243896484375]
Text: мутантных, Number: 27, Confidence: 0.47, Bbox: [54.1279411315918, 446.1062927246094, 1705.1207275390625, 961.1243896484375]
Text: и, Number: 27, Confidence: 0.47, Bbox: [54.1279411315918, 446.1062927246094, 1705.1207275390625, 961.1243896484375]
Text: нормальных, Number: 27, Confidence: 0.47, Bbox: [54.1279411315918, 446.1062927246094, 1705.1207275390625, 961.1243896484375]
Text: аллелей, Number: 27, Confidence: 0.47, Bbox: [54.1279411315918, 446.1062927246094, 1705.1207275390625, 961.1243896484375]
Text: а, Number: 27, Confidence: 0.77, Bbox: [51.466251373291016, 421.01690673828125, 2299.59521484375, 939.2537841796875]
Text: а, Number: 27, Confidence: 0.77, Bbox: [51.466251373291016, 421.01690673828125, 2299.59521484375, 939.2537841796875]
Text: а, Number: 27, Confidence: 0.47, Bbox: [54.1279411315918, 446.1062927246094, 1705.1207275390625, 961.1243896484375]
Text: а, Number: 27, Confidence: 0.47, Bbox: [54.1279411315918, 446.1062927246094, 1705.1207275390625, 961.1243896484375]
Text: а, Number: 27, Confidence: 0.47, Bbox: [54.1279411315918, 446.1062927246094, 1705.1207275390625, 961.1243896484375]
