Text: а, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: -с, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: Да, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: можно, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: -с, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: -с, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: Головной, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: мозг, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: -с, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: Безусловный, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: рефлекс, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: вырабатывается, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: а, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: инстинкт, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: есть, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: всегда, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: -с, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: Глаза, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: увидели, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: пищу, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: от, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: глаз, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: по, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: нерву, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: пошел, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: сигнал, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: к, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: баловному, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: мозгу, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: потуда, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: там, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: информация, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: обрабатывается, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: и, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: по, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: перву, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: отправиться, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: и, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: по, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: перву, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: открытия, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: к, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: чувствительным, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: сосочкам, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: а, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: ротовой, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: полости, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: и, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: при, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: этом, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: выдел, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: бьется, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
Text: слюнка, Number: 22, Confidence: 0.74, Bbox: [8.769299507141113, 30.37737464904785, 2310.0, 1079.257568359375]
