Text: Данный, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: бланк, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: использовать, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: только, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: после, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: заполнения, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: мнения, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: обоих, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: ЛИСТОВ, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: ОСНОВНОГО, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: бланка, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: ответов, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: ДЕ, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: а, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: пикнуть, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: отечность, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: нижних, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: конечностей, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: а, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: гак, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: в, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: них, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: поступает, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: гораздо, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: больше, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: крови, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: чем, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: положено, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: создавая, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: разница, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: в, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: теме, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: человека, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: тем, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: самым, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: вызывая, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: оригность., Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: no26, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: -с, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: Древние, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: предки, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: современных, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: сборчатых, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: обитали, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: в, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: в, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: сентябрьской, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: америке, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: ние, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: В, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: Южной, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: Америке, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: снижает, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: города, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: благодаряпоявились, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: ходе, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: полиции, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: первые, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: сумчатые, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: наиболее, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: у, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: разнообразных, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: близкий, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: и, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: предам, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: вид, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: сумчатых, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: событие, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: южной, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: америке, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: -с, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: палеогеографическую, Number: 24, Confidence: 0.56, Bbox: [103.88765716552734, 2122.75, 2251.551513671875, 2458.871826171875]
Text: закономерность, Number: 22, Confidence: 0.33, Bbox: [54.090152740478516, 996.0620727539062, 2255.128662109375, 2126.055419921875]
Text: в, Number: 22, Confidence: 0.33, Bbox: [54.090152740478516, 996.0620727539062, 2255.128662109375, 2126.055419921875]
Text: расселении, Number: 22, Confidence: 0.33, Bbox: [54.090152740478516, 996.0620727539062, 2255.128662109375, 2126.055419921875]
Text: сумчатых, Number: 22, Confidence: 0.33, Bbox: [54.090152740478516, 996.0620727539062, 2255.128662109375, 2126.055419921875]
Text: можно, Number: 22, Confidence: 0.33, Bbox: [54.090152740478516, 996.0620727539062, 2255.128662109375, 2126.055419921875]
Text: наблюдать, Number: 22, Confidence: 0.33, Bbox: [54.090152740478516, 996.0620727539062, 2255.128662109375, 2126.055419921875]
Text: так, Number: 22, Confidence: 0.33, Bbox: [54.090152740478516, 996.0620727539062, 2255.128662109375, 2126.055419921875]
Text: в, Number: 22, Confidence: 0.33, Bbox: [54.090152740478516, 996.0620727539062, 2255.128662109375, 2126.055419921875]
Text: ходе, Number: 22, Confidence: 0.33, Bbox: [54.090152740478516, 996.0620727539062, 2255.128662109375, 2126.055419921875]
Text: эволюции, Number: 22, Confidence: 0.33, Bbox: [54.090152740478516, 996.0620727539062, 2255.128662109375, 2126.055419921875]
Text: предпи, Number: 22, Confidence: 0.33, Bbox: [54.090152740478516, 996.0620727539062, 2255.128662109375, 2126.055419921875]
Text: попали, Number: 22, Confidence: 0.33, Bbox: [54.090152740478516, 996.0620727539062, 2255.128662109375, 2126.055419921875]
Text: в, Number: 22, Confidence: 0.33, Bbox: [54.090152740478516, 996.0620727539062, 2255.128662109375, 2126.055419921875]
Text: Австралии, Number: 22, Confidence: 0.33, Bbox: [54.090152740478516, 996.0620727539062, 2255.128662109375, 2126.055419921875]
Text: где, Number: 22, Confidence: 0.33, Bbox: [54.090152740478516, 996.0620727539062, 2255.128662109375, 2126.055419921875]
Text: благодаря, Number: 22, Confidence: 0.33, Bbox: [54.090152740478516, 996.0620727539062, 2255.128662109375, 2126.055419921875]
Text: условиям, Number: 22, Confidence: 0.33, Bbox: [54.090152740478516, 996.0620727539062, 2255.128662109375, 2126.055419921875]
Text: окружающей, Number: 22, Confidence: 0.33, Bbox: [54.090152740478516, 996.0620727539062, 2255.128662109375, 2126.055419921875]
Text: среды, Number: 22, Confidence: 0.33, Bbox: [54.090152740478516, 996.0620727539062, 2255.128662109375, 2126.055419921875]
Text: и, Number: 22, Confidence: 0.33, Bbox: [54.090152740478516, 996.0620727539062, 2255.128662109375, 2126.055419921875]
Text: расселению, Number: 22, Confidence: 0.33, Bbox: [54.090152740478516, 996.0620727539062, 2255.128662109375, 2126.055419921875]
Text: образовали, Number: 22, Confidence: 0.33, Bbox: [54.090152740478516, 996.0620727539062, 2255.128662109375, 2126.055419921875]
Text: новые, Number: 22, Confidence: 0.33, Bbox: [54.090152740478516, 996.0620727539062, 2255.128662109375, 2126.055419921875]
Text: виды, Number: 22, Confidence: 0.33, Bbox: [54.090152740478516, 996.0620727539062, 2255.128662109375, 2126.055419921875]
Text: А, Number: 22, Confidence: 0.33, Bbox: [54.090152740478516, 996.0620727539062, 2255.128662109375, 2126.055419921875]
Text: те, Number: 22, Confidence: 0.33, Bbox: [54.090152740478516, 996.0620727539062, 2255.128662109375, 2126.055419921875]
Text: рейды, Number: 22, Confidence: 0.33, Bbox: [54.090152740478516, 996.0620727539062, 2255.128662109375, 2126.055419921875]
