Text: Данный, Number: 23, Confidence: 0.40, Bbox: [25.66248321533203, 1906.0745849609375, 2290.590576171875, 2588.030517578125]
Text: бланк, Number: 23, Confidence: 0.40, Bbox: [25.66248321533203, 1906.0745849609375, 2290.590576171875, 2588.030517578125]
Text: использовать, Number: 23, Confidence: 0.40, Bbox: [25.66248321533203, 1906.0745849609375, 2290.590576171875, 2588.030517578125]
Text: только, Number: 23, Confidence: 0.40, Bbox: [25.66248321533203, 1906.0745849609375, 2290.590576171875, 2588.030517578125]
Text: после, Number: 23, Confidence: 0.40, Bbox: [25.66248321533203, 1906.0745849609375, 2290.590576171875, 2588.030517578125]
Text: заполнения, Number: 23, Confidence: 0.40, Bbox: [25.66248321533203, 1906.0745849609375, 2290.590576171875, 2588.030517578125]
Text: бланка, Number: 23, Confidence: 0.40, Bbox: [25.66248321533203, 1906.0745849609375, 2290.590576171875, 2588.030517578125]
Text: Ответов, Number: 23, Confidence: 0.40, Bbox: [25.66248321533203, 1906.0745849609375, 2290.590576171875, 2588.030517578125]
Text: -с, Number: 23, Confidence: 0.40, Bbox: [25.66248321533203, 1906.0745849609375, 2290.590576171875, 2588.030517578125]
Text: а, Number: 23, Confidence: 0.40, Bbox: [25.66248321533203, 1906.0745849609375, 2290.590576171875, 2588.030517578125]
Text: ЛИСТ, Number: 23, Confidence: 0.40, Bbox: [25.66248321533203, 1906.0745849609375, 2290.590576171875, 2588.030517578125]
Text: Т, Number: 23, Confidence: 0.40, Bbox: [25.66248321533203, 1906.0745849609375, 2290.590576171875, 2588.030517578125]
Text: задание, Number: 24, Confidence: 0.38, Bbox: [59.817626953125, 37.821571350097656, 2305.9228515625, 634.7391357421875]
Text: -де, Number: 24, Confidence: 0.38, Bbox: [59.817626953125, 37.821571350097656, 2305.9228515625, 634.7391357421875]
Text: продолговатый, Number: 24, Confidence: 0.38, Bbox: [59.817626953125, 37.821571350097656, 2305.9228515625, 634.7391357421875]
Text: мозг, Number: 24, Confidence: 0.38, Bbox: [59.817626953125, 37.821571350097656, 2305.9228515625, 634.7391357421875]
Text: а, Number: 24, Confidence: 0.38, Bbox: [59.817626953125, 37.821571350097656, 2305.9228515625, 634.7391357421875]
Text: безусловный, Number: 24, Confidence: 0.38, Bbox: [59.817626953125, 37.821571350097656, 2305.9228515625, 634.7391357421875]
Text: рефлекс, Number: 24, Confidence: 0.38, Bbox: [59.817626953125, 37.821571350097656, 2305.9228515625, 634.7391357421875]
Text: вырабатывается, Number: 24, Confidence: 0.38, Bbox: [59.817626953125, 37.821571350097656, 2305.9228515625, 634.7391357421875]
Text: в, Number: 24, Confidence: 0.38, Bbox: [59.817626953125, 37.821571350097656, 2305.9228515625, 634.7391357421875]
Text: белении, Number: 24, Confidence: 0.38, Bbox: [59.817626953125, 37.821571350097656, 2305.9228515625, 634.7391357421875]
Text: жизни, Number: 24, Confidence: 0.38, Bbox: [59.817626953125, 37.821571350097656, 2305.9228515625, 634.7391357421875]
