Text: а, Number: 22, Confidence: 0.72, Bbox: [14.008204460144043, 43.31828689575195, 2279.56396484375, 1563.2589111328125]
Text: -с, Number: 22, Confidence: 0.72, Bbox: [14.008204460144043, 43.31828689575195, 2279.56396484375, 1563.2589111328125]
Text: а, Number: 22, Confidence: 0.72, Bbox: [14.008204460144043, 43.31828689575195, 2279.56396484375, 1563.2589111328125]
Text: независимая, Number: 22, Confidence: 0.72, Bbox: [14.008204460144043, 43.31828689575195, 2279.56396484375, 1563.2589111328125]
Text: переменная, Number: 22, Confidence: 0.72, Bbox: [14.008204460144043, 43.31828689575195, 2279.56396484375, 1563.2589111328125]
Text: -с, Number: 22, Confidence: 0.72, Bbox: [14.008204460144043, 43.31828689575195, 2279.56396484375, 1563.2589111328125]
Text: препарата, Number: 22, Confidence: 0.72, Bbox: [14.008204460144043, 43.31828689575195, 2279.56396484375, 1563.2589111328125]
Text: а, Number: 22, Confidence: 0.72, Bbox: [14.008204460144043, 43.31828689575195, 2279.56396484375, 1563.2589111328125]
Text: мая, Number: 22, Confidence: 0.72, Bbox: [14.008204460144043, 43.31828689575195, 2279.56396484375, 1563.2589111328125]
Text: переменная, Number: 22, Confidence: 0.72, Bbox: [14.008204460144043, 43.31828689575195, 2279.56396484375, 1563.2589111328125]
Text: -с, Number: 22, Confidence: 0.72, Bbox: [14.008204460144043, 43.31828689575195, 2279.56396484375, 1563.2589111328125]
Text: количество, Number: 22, Confidence: 0.72, Bbox: [14.008204460144043, 43.31828689575195, 2279.56396484375, 1563.2589111328125]
Text: вирусных, Number: 22, Confidence: 0.72, Bbox: [14.008204460144043, 43.31828689575195, 2279.56396484375, 1563.2589111328125]
Text: частиц, Number: 22, Confidence: 0.72, Bbox: [14.008204460144043, 43.31828689575195, 2279.56396484375, 1563.2589111328125]
Text: Экспериментатор, Number: 22, Confidence: 0.72, Bbox: [14.008204460144043, 43.31828689575195, 2279.56396484375, 1563.2589111328125]
Text: не, Number: 22, Confidence: 0.72, Bbox: [14.008204460144043, 43.31828689575195, 2279.56396484375, 1563.2589111328125]
Text: сможет, Number: 22, Confidence: 0.72, Bbox: [14.008204460144043, 43.31828689575195, 2279.56396484375, 1563.2589111328125]
Text: увидеть, Number: 22, Confidence: 0.72, Bbox: [14.008204460144043, 43.31828689575195, 2279.56396484375, 1563.2589111328125]
