Text: no24, Number: 22, Confidence: 0.75, Bbox: [0.0, 37.31305694580078, 2298.763671875, 1078.149658203125]
Text: -с, Number: 22, Confidence: 0.75, Bbox: [0.0, 37.31305694580078, 2298.763671875, 1078.149658203125]
Text: На, Number: 22, Confidence: 0.75, Bbox: [0.0, 37.31305694580078, 2298.763671875, 1078.149658203125]
Text: рисунке, Number: 22, Confidence: 0.75, Bbox: [0.0, 37.31305694580078, 2298.763671875, 1078.149658203125]
Text: А, Number: 22, Confidence: 0.75, Bbox: [0.0, 37.31305694580078, 2298.763671875, 1078.149658203125]
Text: отображен, Number: 22, Confidence: 0.75, Bbox: [0.0, 37.31305694580078, 2298.763671875, 1078.149658203125]
Text: безусловный, Number: 22, Confidence: 0.75, Bbox: [0.0, 37.31305694580078, 2298.763671875, 1078.149658203125]
Text: рефлекс, Number: 22, Confidence: 0.75, Bbox: [0.0, 37.31305694580078, 2298.763671875, 1078.149658203125]
Text: слюноотделения, Number: 22, Confidence: 0.75, Bbox: [0.0, 37.31305694580078, 2298.763671875, 1078.149658203125]
Text: отсутствует, Number: 22, Confidence: 0.75, Bbox: [0.0, 37.31305694580078, 2298.763671875, 1078.149658203125]
Text: безразличный, Number: 22, Confidence: 0.75, Bbox: [0.0, 37.31305694580078, 2298.763671875, 1078.149658203125]
Text: раздражитель, Number: 22, Confidence: 0.75, Bbox: [0.0, 37.31305694580078, 2298.763671875, 1078.149658203125]
Text: -с, Number: 22, Confidence: 0.75, Bbox: [0.0, 37.31305694580078, 2298.763671875, 1078.149658203125]
Text: реакторный, Number: 22, Confidence: 0.75, Bbox: [0.0, 37.31305694580078, 2298.763671875, 1078.149658203125]
Text: центр, Number: 22, Confidence: 0.75, Bbox: [0.0, 37.31305694580078, 2298.763671875, 1078.149658203125]
Text: безусловного, Number: 22, Confidence: 0.75, Bbox: [0.0, 37.31305694580078, 2298.763671875, 1078.149658203125]
Text: слюноотделительного, Number: 22, Confidence: 0.75, Bbox: [0.0, 37.31305694580078, 2298.763671875, 1078.149658203125]
Text: рефлекса, Number: 22, Confidence: 0.75, Bbox: [0.0, 37.31305694580078, 2298.763671875, 1078.149658203125]
Text: расположен, Number: 22, Confidence: 0.75, Bbox: [0.0, 37.31305694580078, 2298.763671875, 1078.149658203125]
Text: в, Number: 22, Confidence: 0.75, Bbox: [0.0, 37.31305694580078, 2298.763671875, 1078.149658203125]
Text: мозжечке, Number: 22, Confidence: 0.75, Bbox: [0.0, 37.31305694580078, 2298.763671875, 1078.149658203125]
Text: а, Number: 22, Confidence: 0.75, Bbox: [0.0, 37.31305694580078, 2298.763671875, 1078.149658203125]
Text: Безусловный, Number: 22, Confidence: 0.75, Bbox: [0.0, 37.31305694580078, 2298.763671875, 1078.149658203125]
Text: рефлекс, Number: 22, Confidence: 0.75, Bbox: [0.0, 37.31305694580078, 2298.763671875, 1078.149658203125]
Text: возникает, Number: 22, Confidence: 0.75, Bbox: [0.0, 37.31305694580078, 2298.763671875, 1078.149658203125]
Text: в, Number: 22, Confidence: 0.75, Bbox: [0.0, 37.31305694580078, 2298.763671875, 1078.149658203125]
Text: результате, Number: 22, Confidence: 0.75, Bbox: [0.0, 37.31305694580078, 2298.763671875, 1078.149658203125]
Text: чувственного, Number: 22, Confidence: 0.75, Bbox: [0.0, 37.31305694580078, 2298.763671875, 1078.149658203125]
Text: познания, Number: 22, Confidence: 0.75, Bbox: [0.0, 37.31305694580078, 2298.763671875, 1078.149658203125]
Text: инстинкт, Number: 22, Confidence: 0.75, Bbox: [0.0, 37.31305694580078, 2298.763671875, 1078.149658203125]
Text: в, Number: 22, Confidence: 0.75, Bbox: [0.0, 37.31305694580078, 2298.763671875, 1078.149658203125]
