Text: внимание, Number: 22, Confidence: 0.66, Bbox: [0.0, 50.90901565551758, 2278.83544921875, 1227.862548828125]
Text: Все, Number: 22, Confidence: 0.66, Bbox: [0.0, 50.90901565551758, 2278.83544921875, 1227.862548828125]
Text: бланки, Number: 22, Confidence: 0.66, Bbox: [0.0, 50.90901565551758, 2278.83544921875, 1227.862548828125]
Text: и, Number: 22, Confidence: 0.66, Bbox: [0.0, 50.90901565551758, 2278.83544921875, 1227.862548828125]
Text: контрольные, Number: 22, Confidence: 0.66, Bbox: [0.0, 50.90901565551758, 2278.83544921875, 1227.862548828125]
Text: измерительные, Number: 22, Confidence: 0.66, Bbox: [0.0, 50.90901565551758, 2278.83544921875, 1227.862548828125]
Text: материалы, Number: 22, Confidence: 0.66, Bbox: [0.0, 50.90901565551758, 2278.83544921875, 1227.862548828125]
Text: рассматриваются, Number: 22, Confidence: 0.66, Bbox: [0.0, 50.90901565551758, 2278.83544921875, 1227.862548828125]
Text: в, Number: 22, Confidence: 0.66, Bbox: [0.0, 50.90901565551758, 2278.83544921875, 1227.862548828125]
Text: комплекте, Number: 22, Confidence: 0.66, Bbox: [0.0, 50.90901565551758, 2278.83544921875, 1227.862548828125]
Text: -де, Number: 22, Confidence: 0.66, Bbox: [0.0, 50.90901565551758, 2278.83544921875, 1227.862548828125]
Text: Такой, Number: 22, Confidence: 0.66, Bbox: [0.0, 50.90901565551758, 2278.83544921875, 1227.862548828125]
Text: отрицательный, Number: 22, Confidence: 0.66, Bbox: [0.0, 50.90901565551758, 2278.83544921875, 1227.862548828125]
Text: контроль, Number: 22, Confidence: 0.66, Bbox: [0.0, 50.90901565551758, 2278.83544921875, 1227.862548828125]
Text: не, Number: 22, Confidence: 0.66, Bbox: [0.0, 50.90901565551758, 2278.83544921875, 1227.862548828125]
Text: является, Number: 22, Confidence: 0.66, Bbox: [0.0, 50.90901565551758, 2278.83544921875, 1227.862548828125]
Text: адекватным, Number: 22, Confidence: 0.66, Bbox: [0.0, 50.90901565551758, 2278.83544921875, 1227.862548828125]
Text: так, Number: 22, Confidence: 0.66, Bbox: [0.0, 50.90901565551758, 2278.83544921875, 1227.862548828125]
Text: не, Number: 22, Confidence: 0.66, Bbox: [0.0, 50.90901565551758, 2278.83544921875, 1227.862548828125]
Text: позволяет, Number: 22, Confidence: 0.66, Bbox: [0.0, 50.90901565551758, 2278.83544921875, 1227.862548828125]
Text: выяснить, Number: 22, Confidence: 0.66, Bbox: [0.0, 50.90901565551758, 2278.83544921875, 1227.862548828125]
