Text: -с, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: -де, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: Отрицательный, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: контроль, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: не, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: должен, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: подвергать, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: такому, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: экспериментальному, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: воздействию, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: объект, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: и, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: все, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: остальные, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: условия, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: должны, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: оставаться, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: неизменными, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: -с, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: -де, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: -с, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: Тестируемый, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: препарат, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: очень, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: слабо, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: разрушает, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: вирусные, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: частицы, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: почти, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: так, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: показатели, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: в, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: таблице, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: лишь, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: немного, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: и, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: ненадолго, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: упали, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: а, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: после, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: опять, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: возросли, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: Препарат, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: действует, Number: 22, Confidence: 0.77, Bbox: [53.618873596191406, 0.7756469249725342, 2277.596923828125, 560.4016723632812]
Text: Бременом, Number: 24, Confidence: 0.46, Bbox: [24.653728485107422, 1295.3856201171875, 2286.47998046875, 2110.989013671875]
Text: -с, Number: 24, Confidence: 0.46, Bbox: [24.653728485107422, 1295.3856201171875, 2286.47998046875, 2110.989013671875]
Text: Метод, Number: 24, Confidence: 0.46, Bbox: [24.653728485107422, 1295.3856201171875, 2286.47998046875, 2110.989013671875]
Text: -с, Number: 24, Confidence: 0.46, Bbox: [24.653728485107422, 1295.3856201171875, 2286.47998046875, 2110.989013671875]
Text: -с, Number: 24, Confidence: 0.46, Bbox: [24.653728485107422, 1295.3856201171875, 2286.47998046875, 2110.989013671875]
Text: вирусы, Number: 25, Confidence: 0.33, Bbox: [25.2512264251709, 1375.8021240234375, 2287.562744140625, 2115.40283203125]
Text: хорошо, Number: 25, Confidence: 0.33, Bbox: [25.2512264251709, 1375.8021240234375, 2287.562744140625, 2115.40283203125]
