Text: -с, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: -с, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: -с, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: Такой, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: отрицательный, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: контроль, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: не, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: является, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: адекватным, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: потому, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: что, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: изучаемый, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: объект, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: подвергается, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: экспериментальному, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: воздействию, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: Отрицательный, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: контрольно, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: экспериментальному, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: воздействию, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: внесение, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: препарата, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: клетки, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: человека, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: все, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: остальные, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: условия, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: должны, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: остаться, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: без, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: изменения, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: -с, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: -с, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: -с, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: льзя, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: утверждая, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: что, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: тестируемый, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: препарат, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: разрушает, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: вирусные, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: частицы, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: -с, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: Так, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: как, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: при, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: внесении, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
Text: лекарственного, Number: 22, Confidence: 0.36, Bbox: [26.381505966186523, 54.48825454711914, 2286.3046875, 756.9358520507812]
