Text: -де, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: -с, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: Данный, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: контроль, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: не, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: будет, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: считается, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: адекватным, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: польку, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: панельку, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: вижу, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: при, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: повторном, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: добавлении, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: одинакового, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: препарата, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: способна, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: при, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: к, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: нему, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: устойчива, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: что, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: не, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: позвонит, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: в, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: явном, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: виде, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: установить, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: очи, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: качельный, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: контроль, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: следует, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: добавлять, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: препарат, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: в, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: образцы, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: рощицы, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: сразу, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: этический, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: средой, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: анальные, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: параметры, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: вдавить, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: без, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: изменений, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: налево, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: внушенное, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: магизм, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: преносист)., Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: -де, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: -с, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: должный, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: препарат, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: разрушает, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: воруемые, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: миманс, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: не, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: полнится, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: поско, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: в, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: таблице, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: показатели, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: выселении, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: действия, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: препарата, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: практическая, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: уменьшает, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: член, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: о, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: вирусных, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: матчу, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: в, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: образце, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: сущ, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: -с, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: биоценология, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: -с, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: брачная, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: грамицидин, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: (вич-рни-, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: вывшее, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: для, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: внедрен, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: своего, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: генома, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: в, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: плечику, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: ему, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: нужно, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: превратить, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: свою, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: доношено, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: нищую, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: молекулу, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
Text: в, Number: 22, Confidence: 0.43, Bbox: [43.082767486572266, 4.89112663269043, 2310.0, 980.5538330078125]
