Text: босс, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: бланки, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: и, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: контрольные, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: измерительные, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: материалырассматриваются, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: в, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: комплекте, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: -с, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: -де, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: -с, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: Такой, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: контроль, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: не, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: является, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: адекватным, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: так, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: как, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: никакой, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: противовирусный, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: препарат, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: не, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: способен, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: разрушить, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: частицы, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: вируса, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: иммунодефицита, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: человека, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: и, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: вернуть, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: исходное, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: количество, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: вирусных, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: частиц, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: до, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: заражения, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: клетки, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: -с, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: Я, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: считаю, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
Text: что, Number: 22, Confidence: 0.83, Bbox: [0.0, 37.409542083740234, 2282.98486328125, 1070.97802734375]
