Text: no22, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: -с, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: отрицательный, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: контроль, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: заразить, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: клетки, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: человека, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: вирусом, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: иммунодефицита, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: остальные, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: факторы, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: оставить, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: неизменными, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: no24, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: -с, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: Безусловный, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: рефлекс, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: изображен, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: на, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: мониста, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: сменил, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: изобр, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: окрашен, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: на, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: картинке, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: А, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: -с, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: реакторный, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: центр, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: условного, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: рефлекса, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: году, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: слюноотделения, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: расположен, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: под, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: цифрой, Number: 22, Confidence: 0.38, Bbox: [20.79111671447754, 0.0, 2292.34228515625, 2099.52294921875]
Text: на, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: картинке, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: а, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: -с, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: вези, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: безусловный, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: это, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: реакция, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: на, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: что-то, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: неожиданное, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: резкий, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: громкий, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: звук, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: а, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: инстинкт, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: это, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: желание, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: животного, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: либо, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: реакции, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: на, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: какой-то, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: опиваемый, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: фактор, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: no26, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: -с, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: Найдем, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: древние, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: предки, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: отказыва, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: до, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: современных, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: обитали, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: в, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: в, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: Северной, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: или, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: Южной, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: америке, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: no23, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: нет, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: так, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: как, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: по, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: таблице, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
Text: видно, Number: 24, Confidence: 0.36, Bbox: [28.113481521606445, 860.0162963867188, 2292.58154296875, 2070.14794921875]
