Text: Задание, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: -с, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: а, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: Жираф, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: намного, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: больше, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: по, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: массе, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: и, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: силе, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: чем, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: человек, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: поэтому, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: его, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: артериальное, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: давление, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: больше, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: а, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: капилляры, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: в, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: конечностях, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: жирафа, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: имеют, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: большую, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: плотность, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: активной, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: чтобы, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: не, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: лопнуть, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: от, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: деятельности, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: животного, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: Задачи, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: -с, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: а, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: Думаю, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: предки, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: сумчатых, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: животных, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: жили, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: билете, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: к, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: югу, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: а, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: Чем, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: теплее, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: климат, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: тем, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: меньше, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: конечности, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: животных, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: Чем, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: холоднее, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: сличаю, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: там, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: больше, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: конечности, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
Text: животных, Number: 24, Confidence: 0.30, Bbox: [0.2079753875732422, 4.580151557922363, 2262.379150390625, 1091.3463134765625]
