Text: no22, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: -с, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: На, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: вирус, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: иммунодефицита, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: человека, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: краше, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: противовирусного, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: препарата, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: могут, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: влиять, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: другие, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: факторы, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: -с, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: В, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: клетках, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: тканей, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: органов, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: человека, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: различная, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: способность, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: проникновения, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: и, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: властвования, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: препарата, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: -с, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: Противовирусный, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: препарат, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: может, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: иметь, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: несколько, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: форм, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: выпуска, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: в, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: различных, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: дозировках, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: -с, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: Заражать, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: клетки, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: человека, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: вирусами, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: затем, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: каждые, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: -с, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: часа, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
Text: измерять, Number: 22, Confidence: 0.86, Bbox: [29.515708923339844, 9.785618782043457, 2257.5693359375, 1038.8233642578125]
