Text: Задание, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: -де, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: -с, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: На, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: рисунке, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: под, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: буквой, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: А, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: присутствует, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: безусловный, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: рефлекс, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: -слюноотделём, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: раздражитель, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: -с, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: корм, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: -с, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: безразличный, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: раздражитель, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: -с, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: свет, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: так, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: как, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: не, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: было, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: выработало, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: рефлекса, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: (свет-сда), Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: -с, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: С, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: рождение, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: животное, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: не, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: воспринимает, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: свет, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: как, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: из, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: безголовый, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: раздражитель, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: и, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: В, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: коре, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: больших, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: полушарий, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: -с, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: Безусловный, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: рефлекс, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: осуществляется, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: за, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: счет, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: нервной, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: системы, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: а, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: инстинкты, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: свидетельствуют, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: о, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: поведении, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: организма, Number: 22, Confidence: 0.56, Bbox: [0.0, 71.15846252441406, 2262.96142578125, 1374.8187255859375]
Text: Задание, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: -с, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: -с, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: Высокое, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: артериальное, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: давление, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: у, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: жирафов, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: объясняется, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: тем, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: что, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: жирафам, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: требуется, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: больше, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: кислорода, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: при, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: большем, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: давлении, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: транспортирует, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: быстрее, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: кровь, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: которая, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: переносит, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: кислород, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: -с, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: У, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: людей, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: с, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: повышенным, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: давлением, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: могут, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: появляться, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: оттекли, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: так, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: как, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
Text: будет, Number: 22, Confidence: 0.33, Bbox: [0.0, 1349.332275390625, 2249.42822265625, 2296.7939453125]
