Text: no28., Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: Анормальное, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: кисти, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: -с, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: р, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: п, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: нормальное, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: развитие, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: кисти, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: нет, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: гипертрихоза, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: а, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: аномалия, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: развития, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: кисти, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: и, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: гипертрихоз, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: поломался, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: развития, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: кисти, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: венет, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: гипертрихоза, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: генотипы, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: возможных, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: дочерей, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: х, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: за, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: -с, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: норм, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: развитие, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: кисти, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: гипертрихоза, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: закопался, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
Text: развития, Number: 28, Confidence: 0.57, Bbox: [0.0, 27.90353012084961, 2310.0, 2263.52392578125]
